mu,n,m,alpha,mutation_operator,diversity_threshold,diversity_operator,generations,max_generations,diversity,fitness,opt,starting_robustness,ending_robustness,generation_ratio
2,10,1,1.0,XRAI_1.50,0.3,eucl,1.02,400.0,0.474,0.66,0.66,0.12,0.22,0.00255
2,10,1,1.0,XRAI_1.50,0.3,sum,1.02,400.0,0.474,0.66,0.66,0.12,0.22,0.00255
2,10,1,1.0,XRAI_1.50,0.35,eucl,1.52,400.0,0.618,0.76,0.66,0.12,0.22,0.0038
2,10,1,1.0,XRAI_1.50,0.35,sum,1.52,400.0,0.618,0.76,0.66,0.12,0.22,0.0038
2,10,1,1.0,XRAI_1.50,0.4,eucl,1.52,400.0,0.618,0.76,0.66,0.12,0.22,0.0038
2,10,1,1.0,XRAI_1.50,0.4,sum,1.52,400.0,0.618,0.76,0.66,0.12,0.22,0.0038
2,10,1,1.0,XRAI_1.50,0.45,eucl,1.62,400.0,0.66,0.86,0.66,0.12,0.22,0.004050000000000001
2,10,1,1.0,XRAI_1.50,0.45,sum,1.62,400.0,0.66,0.86,0.66,0.12,0.22,0.004050000000000001
2,10,1,1.0,XRAI_1.50,0.5,eucl,1.62,400.0,0.66,0.86,0.66,0.12,0.22,0.004050000000000001
2,10,1,1.0,XRAI_1.50,0.5,sum,1.62,400.0,0.66,0.86,0.66,0.12,0.22,0.004050000000000001
2,10,1,1.0,XRAI_1.50,0.55,eucl,2.04,400.0,0.7559999999999999,1.08,0.66,0.12,0.22,0.0051
2,10,1,1.0,XRAI_1.50,0.55,sum,2.04,400.0,0.7559999999999999,1.08,0.66,0.12,0.22,0.0051
2,10,1,1.0,XRAI_1.50,0.6,eucl,2.04,400.0,0.7559999999999999,1.08,0.66,0.12,0.22,0.0051
2,10,1,1.0,XRAI_1.50,0.6,sum,2.04,400.0,0.7559999999999999,1.08,0.66,0.12,0.22,0.0051
2,10,1,1.0,XRAI_1.50,0.65,eucl,2.38,400.0,0.802,1.28,0.66,0.12,0.22,0.0059499999999999996
2,10,1,1.0,XRAI_1.50,0.65,sum,2.38,400.0,0.802,1.28,0.66,0.12,0.22,0.0059499999999999996
2,10,1,1.0,XRAI_1.50,0.7,eucl,2.38,400.0,0.802,1.28,0.66,0.12,0.22,0.0059499999999999996
2,10,1,1.0,XRAI_1.50,0.7,sum,2.38,400.0,0.802,1.28,0.66,0.12,0.22,0.0059499999999999996
2,10,1,1.0,XRAI_1.50,0.75,eucl,2.9,400.0,0.858,1.5,0.66,0.12,0.2,0.0072499999999999995
2,10,1,1.0,XRAI_1.50,0.75,sum,2.9,400.0,0.858,1.5,0.66,0.12,0.2,0.0072499999999999995
2,10,1,1.0,XRAI_1.50,0.8,eucl,2.9,400.0,0.858,1.5,0.66,0.12,0.2,0.0072499999999999995
2,10,1,1.0,XRAI_1.50,0.8,sum,2.9,400.0,0.858,1.5,0.66,0.12,0.2,0.0072499999999999995
2,10,1,1.0,XRAI_1.50,0.85,eucl,3.92,400.0,0.924,1.82,0.66,0.12,0.24,0.0098
2,10,1,1.0,XRAI_1.50,0.85,sum,3.92,400.0,0.924,1.82,0.66,0.12,0.24,0.0098
2,10,1,1.0,XRAI_1.50,0.9,eucl,3.92,400.0,0.924,1.82,0.66,0.12,0.24,0.0098
2,10,1,1.0,XRAI_1.50,0.9,sum,3.92,400.0,0.924,1.82,0.66,0.12,0.24,0.0098
2,10,1,1.0,XRAI_1.50,0.95,eucl,6.28,400.0,1.0,2.1,0.66,0.12,0.18,0.015700000000000002
2,10,1,1.0,XRAI_1.50,0.95,sum,6.28,400.0,1.0,2.1,0.66,0.12,0.18,0.015700000000000002
2,10,1,1.0,XRAI_1.50,1.0,eucl,6.28,400.0,1.0,2.1,0.66,0.12,0.18,0.015700000000000002
2,10,1,1.0,XRAI_1.50,1.0,sum,6.28,400.0,1.0,2.1,0.66,0.12,0.18,0.015700000000000002
2,10,3,0.3,1RAI,0.0,eucl,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.3,1RAI,0.0,sum,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.3,1RAI,0.05,eucl,1.46,400.0,0.2,0.08,0.08,0.06,0.06,0.00365
2,10,3,0.3,1RAI,0.05,sum,1.46,400.0,0.2,0.08,0.08,0.06,0.06,0.00365
2,10,3,0.3,1RAI,0.1,eucl,1.84,400.0,0.254,0.12,0.08,0.06,0.06,0.0046
2,10,3,0.3,1RAI,0.1,sum,1.84,400.0,0.254,0.12,0.08,0.06,0.06,0.0046
2,10,3,0.3,1RAI,0.15,eucl,1.84,400.0,0.254,0.12,0.08,0.06,0.06,0.0046
2,10,3,0.3,1RAI,0.15,sum,1.84,400.0,0.254,0.12,0.08,0.06,0.06,0.0046
2,10,3,0.3,1RAI,0.2,eucl,2.54,400.0,0.35200000000000004,0.26,0.08,0.06,0.06,0.00635
2,10,3,0.3,1RAI,0.2,sum,2.54,400.0,0.35200000000000004,0.26,0.08,0.06,0.06,0.00635
2,10,3,0.3,1RAI,0.25,eucl,2.54,400.0,0.35200000000000004,0.26,0.08,0.06,0.06,0.00635
2,10,3,0.3,1RAI,0.25,sum,2.54,400.0,0.35200000000000004,0.26,0.08,0.06,0.06,0.00635
2,10,3,0.3,1RAI,0.3,eucl,2.54,400.0,0.35200000000000004,0.26,0.08,0.06,0.06,0.00635
2,10,3,0.3,1RAI,0.3,sum,2.54,400.0,0.35200000000000004,0.26,0.08,0.06,0.06,0.00635
2,10,3,0.3,1RAI,0.35,eucl,3.68,400.0,0.46,0.46,0.08,0.06,0.06,0.0092
2,10,3,0.3,1RAI,0.35,sum,3.68,400.0,0.46,0.46,0.08,0.06,0.06,0.0092
2,10,3,0.3,1RAI,0.4,eucl,3.68,400.0,0.46,0.46,0.08,0.06,0.06,0.0092
2,10,3,0.3,1RAI,0.4,sum,3.68,400.0,0.46,0.46,0.08,0.06,0.06,0.0092
2,10,3,0.3,1RAI,0.45,eucl,4.84,400.0,0.53,0.68,0.08,0.06,0.12,0.0121
2,10,3,0.3,1RAI,0.45,sum,4.84,400.0,0.53,0.68,0.08,0.06,0.12,0.0121
2,10,3,0.3,1RAI,0.5,eucl,4.84,400.0,0.53,0.68,0.08,0.06,0.12,0.0121
2,10,3,0.3,1RAI,0.5,sum,4.84,400.0,0.53,0.68,0.08,0.06,0.12,0.0121
2,10,3,0.3,1RAI,0.55,eucl,7.0,400.0,0.628,0.98,0.08,0.06,0.16,0.0175
2,10,3,0.3,1RAI,0.55,sum,7.0,400.0,0.628,0.98,0.08,0.06,0.16,0.0175
2,10,3,0.3,1RAI,0.6,eucl,7.0,400.0,0.628,0.98,0.08,0.06,0.16,0.0175
2,10,3,0.3,1RAI,0.6,sum,7.0,400.0,0.628,0.98,0.08,0.06,0.16,0.0175
2,10,3,0.3,1RAI,0.65,eucl,8.9,400.0,0.736,1.12,0.08,0.06,0.16,0.022250000000000002
2,10,3,0.3,1RAI,0.65,sum,8.9,400.0,0.736,1.12,0.08,0.06,0.16,0.022250000000000002
2,10,3,0.3,1RAI,0.7,eucl,8.9,400.0,0.736,1.12,0.08,0.06,0.16,0.022250000000000002
2,10,3,0.3,1RAI,0.7,sum,8.9,400.0,0.736,1.12,0.08,0.06,0.16,0.022250000000000002
2,10,3,0.3,1RAI,0.75,eucl,12.3,400.0,0.8260000000000001,1.16,0.08,0.06,0.2,0.030750000000000003
2,10,3,0.3,1RAI,0.75,sum,12.3,400.0,0.8260000000000001,1.16,0.08,0.06,0.2,0.030750000000000003
2,10,3,0.3,1RAI,0.8,eucl,12.3,400.0,0.8260000000000001,1.16,0.08,0.06,0.2,0.030750000000000003
2,10,3,0.3,1RAI,0.8,sum,12.3,400.0,0.8260000000000001,1.16,0.08,0.06,0.2,0.030750000000000003
2,10,3,0.3,1RAI,0.85,eucl,17.1,400.0,0.904,1.42,0.08,0.06,0.22,0.04275
2,10,3,0.3,1RAI,0.85,sum,17.1,400.0,0.904,1.42,0.08,0.06,0.22,0.04275
2,10,3,0.3,1RAI,0.9,eucl,17.1,400.0,0.904,1.42,0.08,0.06,0.22,0.04275
2,10,3,0.3,1RAI,0.9,sum,17.1,400.0,0.904,1.42,0.08,0.06,0.22,0.04275
2,10,3,0.3,1RAI,0.95,eucl,33.48,400.0,1.0,1.8,0.08,0.06,0.2,0.0837
2,10,3,0.3,1RAI,0.95,sum,33.48,400.0,1.0,1.8,0.08,0.06,0.2,0.0837
2,10,3,0.3,1RAI,1.0,eucl,33.48,400.0,1.0,1.8,0.08,0.06,0.2,0.0837
2,10,3,0.3,1RAI,1.0,sum,33.48,400.0,1.0,1.8,0.08,0.06,0.2,0.0837
2,10,3,0.3,XRAI_0.10,0.0,eucl,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.3,XRAI_0.10,0.0,sum,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.3,XRAI_0.10,0.05,eucl,1.32,400.0,0.21600000000000003,0.08,0.08,0.06,0.08,0.0033
2,10,3,0.3,XRAI_0.10,0.05,sum,1.32,400.0,0.21600000000000003,0.08,0.08,0.06,0.08,0.0033
2,10,3,0.3,XRAI_0.10,0.1,eucl,1.64,400.0,0.268,0.12,0.08,0.06,0.08,0.0040999999999999995
2,10,3,0.3,XRAI_0.10,0.1,sum,1.64,400.0,0.268,0.12,0.08,0.06,0.08,0.0040999999999999995
2,10,3,0.3,XRAI_0.10,0.15,eucl,1.64,400.0,0.268,0.12,0.08,0.06,0.08,0.0040999999999999995
2,10,3,0.3,XRAI_0.10,0.15,sum,1.64,400.0,0.268,0.12,0.08,0.06,0.08,0.0040999999999999995
2,10,3,0.3,XRAI_0.10,0.2,eucl,2.68,400.0,0.354,0.22,0.08,0.06,0.08,0.0067
2,10,3,0.3,XRAI_0.10,0.2,sum,2.68,400.0,0.354,0.22,0.08,0.06,0.08,0.0067
2,10,3,0.3,XRAI_0.10,0.25,eucl,2.68,400.0,0.354,0.22,0.08,0.06,0.08,0.0067
2,10,3,0.3,XRAI_0.10,0.25,sum,2.68,400.0,0.354,0.22,0.08,0.06,0.08,0.0067
2,10,3,0.3,XRAI_0.10,0.3,eucl,2.68,400.0,0.354,0.22,0.08,0.06,0.08,0.0067
2,10,3,0.3,XRAI_0.10,0.3,sum,2.68,400.0,0.354,0.22,0.08,0.06,0.08,0.0067
2,10,3,0.3,XRAI_0.10,0.35,eucl,3.72,400.0,0.48200000000000004,0.34,0.08,0.06,0.08,0.009300000000000001
2,10,3,0.3,XRAI_0.10,0.35,sum,3.72,400.0,0.48200000000000004,0.34,0.08,0.06,0.08,0.009300000000000001
2,10,3,0.3,XRAI_0.10,0.4,eucl,3.72,400.0,0.48200000000000004,0.34,0.08,0.06,0.08,0.009300000000000001
2,10,3,0.3,XRAI_0.10,0.4,sum,3.72,400.0,0.48200000000000004,0.34,0.08,0.06,0.08,0.009300000000000001
2,10,3,0.3,XRAI_0.10,0.45,eucl,4.38,400.0,0.5419999999999999,0.5,0.08,0.06,0.08,0.01095
2,10,3,0.3,XRAI_0.10,0.45,sum,4.38,400.0,0.5419999999999999,0.5,0.08,0.06,0.08,0.01095
2,10,3,0.3,XRAI_0.10,0.5,eucl,4.38,400.0,0.5419999999999999,0.5,0.08,0.06,0.08,0.01095
2,10,3,0.3,XRAI_0.10,0.5,sum,4.38,400.0,0.5419999999999999,0.5,0.08,0.06,0.08,0.01095
2,10,3,0.3,XRAI_0.10,0.55,eucl,5.74,400.0,0.632,0.66,0.08,0.06,0.1,0.01435
2,10,3,0.3,XRAI_0.10,0.55,sum,5.74,400.0,0.632,0.66,0.08,0.06,0.1,0.01435
2,10,3,0.3,XRAI_0.10,0.6,eucl,5.74,400.0,0.632,0.66,0.08,0.06,0.1,0.01435
2,10,3,0.3,XRAI_0.10,0.6,sum,5.74,400.0,0.632,0.66,0.08,0.06,0.1,0.01435
2,10,3,0.3,XRAI_0.10,0.65,eucl,8.0,400.0,0.722,0.88,0.08,0.06,0.12,0.02
2,10,3,0.3,XRAI_0.10,0.65,sum,8.0,400.0,0.722,0.88,0.08,0.06,0.12,0.02
2,10,3,0.3,XRAI_0.10,0.7,eucl,8.0,400.0,0.722,0.88,0.08,0.06,0.12,0.02
2,10,3,0.3,XRAI_0.10,0.7,sum,8.0,400.0,0.722,0.88,0.08,0.06,0.12,0.02
2,10,3,0.3,XRAI_0.10,0.75,eucl,11.26,400.0,0.8240000000000001,1.1,0.08,0.06,0.12,0.028149999999999998
2,10,3,0.3,XRAI_0.10,0.75,sum,11.26,400.0,0.8240000000000001,1.1,0.08,0.06,0.12,0.028149999999999998
2,10,3,0.3,XRAI_0.10,0.8,eucl,11.26,400.0,0.8240000000000001,1.1,0.08,0.06,0.12,0.028149999999999998
2,10,3,0.3,XRAI_0.10,0.8,sum,11.26,400.0,0.8240000000000001,1.1,0.08,0.06,0.12,0.028149999999999998
2,10,3,0.3,XRAI_0.10,0.85,eucl,14.86,400.0,0.9060000000000001,1.5,0.08,0.06,0.12,0.037149999999999996
2,10,3,0.3,XRAI_0.10,0.85,sum,14.86,400.0,0.9060000000000001,1.5,0.08,0.06,0.12,0.037149999999999996
2,10,3,0.3,XRAI_0.10,0.9,eucl,14.86,400.0,0.9060000000000001,1.5,0.08,0.06,0.12,0.037149999999999996
2,10,3,0.3,XRAI_0.10,0.9,sum,14.86,400.0,0.9060000000000001,1.5,0.08,0.06,0.12,0.037149999999999996
2,10,3,0.3,XRAI_0.10,0.95,eucl,27.16,400.0,1.0,1.74,0.08,0.06,0.16,0.0679
2,10,3,0.3,XRAI_0.10,0.95,sum,27.16,400.0,1.0,1.74,0.08,0.06,0.16,0.0679
2,10,3,0.3,XRAI_0.10,1.0,eucl,27.16,400.0,1.0,1.74,0.08,0.06,0.16,0.0679
2,10,3,0.3,XRAI_0.10,1.0,sum,27.16,400.0,1.0,1.74,0.08,0.06,0.16,0.0679
2,10,3,0.3,XRAI_1.00,0.0,eucl,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.3,XRAI_1.00,0.0,sum,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.3,XRAI_1.00,0.05,eucl,1.38,400.0,0.32,0.08,0.08,0.06,0.08,0.00345
2,10,3,0.3,XRAI_1.00,0.05,sum,1.38,400.0,0.32,0.08,0.08,0.06,0.08,0.00345
2,10,3,0.3,XRAI_1.00,0.1,eucl,1.58,400.0,0.37200000000000005,0.1,0.08,0.06,0.08,0.00395
2,10,3,0.3,XRAI_1.00,0.1,sum,1.58,400.0,0.37200000000000005,0.1,0.08,0.06,0.08,0.00395
2,10,3,0.3,XRAI_1.00,0.15,eucl,1.58,400.0,0.37200000000000005,0.1,0.08,0.06,0.08,0.00395
2,10,3,0.3,XRAI_1.00,0.15,sum,1.58,400.0,0.37200000000000005,0.1,0.08,0.06,0.08,0.00395
2,10,3,0.3,XRAI_1.00,0.2,eucl,1.84,400.0,0.43,0.18,0.08,0.06,0.08,0.0046
2,10,3,0.3,XRAI_1.00,0.2,sum,1.84,400.0,0.43,0.18,0.08,0.06,0.08,0.0046
2,10,3,0.3,XRAI_1.00,0.25,eucl,1.84,400.0,0.43,0.18,0.08,0.06,0.08,0.0046
2,10,3,0.3,XRAI_1.00,0.25,sum,1.84,400.0,0.43,0.18,0.08,0.06,0.08,0.0046
2,10,3,0.3,XRAI_1.00,0.3,eucl,1.84,400.0,0.43,0.18,0.08,0.06,0.08,0.0046
2,10,3,0.3,XRAI_1.00,0.3,sum,1.84,400.0,0.43,0.18,0.08,0.06,0.08,0.0046
2,10,3,0.3,XRAI_1.00,0.35,eucl,2.34,400.0,0.49,0.22,0.08,0.06,0.08,0.005849999999999999
2,10,3,0.3,XRAI_1.00,0.35,sum,2.34,400.0,0.49,0.22,0.08,0.06,0.08,0.005849999999999999
2,10,3,0.3,XRAI_1.00,0.4,eucl,2.34,400.0,0.49,0.22,0.08,0.06,0.08,0.005849999999999999
2,10,3,0.3,XRAI_1.00,0.4,sum,2.34,400.0,0.49,0.22,0.08,0.06,0.08,0.005849999999999999
2,10,3,0.3,XRAI_1.00,0.45,eucl,3.14,400.0,0.574,0.38,0.08,0.06,0.1,0.007850000000000001
2,10,3,0.3,XRAI_1.00,0.45,sum,3.14,400.0,0.574,0.38,0.08,0.06,0.1,0.007850000000000001
2,10,3,0.3,XRAI_1.00,0.5,eucl,3.14,400.0,0.574,0.38,0.08,0.06,0.1,0.007850000000000001
2,10,3,0.3,XRAI_1.00,0.5,sum,3.14,400.0,0.574,0.38,0.08,0.06,0.1,0.007850000000000001
2,10,3,0.3,XRAI_1.00,0.55,eucl,3.98,400.0,0.65,0.56,0.08,0.06,0.1,0.00995
2,10,3,0.3,XRAI_1.00,0.55,sum,3.98,400.0,0.65,0.56,0.08,0.06,0.1,0.00995
2,10,3,0.3,XRAI_1.00,0.6,eucl,3.98,400.0,0.65,0.56,0.08,0.06,0.1,0.00995
2,10,3,0.3,XRAI_1.00,0.6,sum,3.98,400.0,0.65,0.56,0.08,0.06,0.1,0.00995
2,10,3,0.3,XRAI_1.00,0.65,eucl,5.46,400.0,0.7239999999999999,0.88,0.08,0.06,0.12,0.01365
2,10,3,0.3,XRAI_1.00,0.65,sum,5.46,400.0,0.7239999999999999,0.88,0.08,0.06,0.12,0.01365
2,10,3,0.3,XRAI_1.00,0.7,eucl,5.46,400.0,0.7239999999999999,0.88,0.08,0.06,0.12,0.01365
2,10,3,0.3,XRAI_1.00,0.7,sum,5.46,400.0,0.7239999999999999,0.88,0.08,0.06,0.12,0.01365
2,10,3,0.3,XRAI_1.00,0.75,eucl,8.02,400.0,0.818,1.06,0.08,0.06,0.14,0.02005
2,10,3,0.3,XRAI_1.00,0.75,sum,8.02,400.0,0.818,1.06,0.08,0.06,0.14,0.02005
2,10,3,0.3,XRAI_1.00,0.8,eucl,8.02,400.0,0.818,1.06,0.08,0.06,0.14,0.02005
2,10,3,0.3,XRAI_1.00,0.8,sum,8.02,400.0,0.818,1.06,0.08,0.06,0.14,0.02005
2,10,3,0.3,XRAI_1.00,0.85,eucl,12.44,400.0,0.9159999999999999,1.56,0.08,0.06,0.12,0.0311
2,10,3,0.3,XRAI_1.00,0.85,sum,12.44,400.0,0.9159999999999999,1.56,0.08,0.06,0.12,0.0311
2,10,3,0.3,XRAI_1.00,0.9,eucl,12.44,400.0,0.9159999999999999,1.56,0.08,0.06,0.12,0.0311
2,10,3,0.3,XRAI_1.00,0.9,sum,12.44,400.0,0.9159999999999999,1.56,0.08,0.06,0.12,0.0311
2,10,3,0.3,XRAI_1.00,0.95,eucl,19.5,400.0,1.0,1.86,0.08,0.06,0.12,0.04875
2,10,3,0.3,XRAI_1.00,0.95,sum,19.5,400.0,1.0,1.86,0.08,0.06,0.12,0.04875
2,10,3,0.3,XRAI_1.00,1.0,eucl,19.5,400.0,1.0,1.86,0.08,0.06,0.12,0.04875
2,10,3,0.3,XRAI_1.00,1.0,sum,19.5,400.0,1.0,1.86,0.08,0.06,0.12,0.04875
2,10,3,0.3,XRAI_1.50,0.0,eucl,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.3,XRAI_1.50,0.0,sum,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.3,XRAI_1.50,0.05,eucl,1.38,400.0,0.364,0.08,0.08,0.06,0.12,0.00345
2,10,3,0.3,XRAI_1.50,0.05,sum,1.38,400.0,0.364,0.08,0.08,0.06,0.12,0.00345
2,10,3,0.3,XRAI_1.50,0.1,eucl,1.5,400.0,0.402,0.14,0.08,0.06,0.12,0.00375
2,10,3,0.3,XRAI_1.50,0.1,sum,1.5,400.0,0.402,0.14,0.08,0.06,0.12,0.00375
2,10,3,0.3,XRAI_1.50,0.15,eucl,1.5,400.0,0.402,0.14,0.08,0.06,0.12,0.00375
2,10,3,0.3,XRAI_1.50,0.15,sum,1.5,400.0,0.402,0.14,0.08,0.06,0.12,0.00375
2,10,3,0.3,XRAI_1.50,0.2,eucl,1.88,400.0,0.462,0.16,0.08,0.06,0.12,0.004699999999999999
2,10,3,0.3,XRAI_1.50,0.2,sum,1.88,400.0,0.462,0.16,0.08,0.06,0.12,0.004699999999999999
2,10,3,0.3,XRAI_1.50,0.25,eucl,1.88,400.0,0.462,0.16,0.08,0.06,0.12,0.004699999999999999
2,10,3,0.3,XRAI_1.50,0.25,sum,1.88,400.0,0.462,0.16,0.08,0.06,0.12,0.004699999999999999
2,10,3,0.3,XRAI_1.50,0.3,eucl,1.88,400.0,0.462,0.16,0.08,0.06,0.12,0.004699999999999999
2,10,3,0.3,XRAI_1.50,0.3,sum,1.88,400.0,0.462,0.16,0.08,0.06,0.12,0.004699999999999999
2,10,3,0.3,XRAI_1.50,0.35,eucl,2.14,400.0,0.504,0.22,0.08,0.06,0.12,0.005350000000000001
2,10,3,0.3,XRAI_1.50,0.35,sum,2.14,400.0,0.504,0.22,0.08,0.06,0.12,0.005350000000000001
2,10,3,0.3,XRAI_1.50,0.4,eucl,2.14,400.0,0.504,0.22,0.08,0.06,0.12,0.005350000000000001
2,10,3,0.3,XRAI_1.50,0.4,sum,2.14,400.0,0.504,0.22,0.08,0.06,0.12,0.005350000000000001
2,10,3,0.3,XRAI_1.50,0.45,eucl,2.82,400.0,0.582,0.32,0.08,0.06,0.12,0.00705
2,10,3,0.3,XRAI_1.50,0.45,sum,2.82,400.0,0.582,0.32,0.08,0.06,0.12,0.00705
2,10,3,0.3,XRAI_1.50,0.5,eucl,2.82,400.0,0.582,0.32,0.08,0.06,0.12,0.00705
2,10,3,0.3,XRAI_1.50,0.5,sum,2.82,400.0,0.582,0.32,0.08,0.06,0.12,0.00705
2,10,3,0.3,XRAI_1.50,0.55,eucl,4.06,400.0,0.66,0.6,0.08,0.06,0.14,0.01015
2,10,3,0.3,XRAI_1.50,0.55,sum,4.06,400.0,0.66,0.6,0.08,0.06,0.14,0.01015
2,10,3,0.3,XRAI_1.50,0.6,eucl,4.06,400.0,0.66,0.6,0.08,0.06,0.14,0.01015
2,10,3,0.3,XRAI_1.50,0.6,sum,4.06,400.0,0.66,0.6,0.08,0.06,0.14,0.01015
2,10,3,0.3,XRAI_1.50,0.65,eucl,5.92,400.0,0.752,0.84,0.08,0.06,0.16,0.0148
2,10,3,0.3,XRAI_1.50,0.65,sum,5.92,400.0,0.752,0.84,0.08,0.06,0.16,0.0148
2,10,3,0.3,XRAI_1.50,0.7,eucl,5.92,400.0,0.752,0.84,0.08,0.06,0.16,0.0148
2,10,3,0.3,XRAI_1.50,0.7,sum,5.92,400.0,0.752,0.84,0.08,0.06,0.16,0.0148
2,10,3,0.3,XRAI_1.50,0.75,eucl,7.44,400.0,0.8340000000000001,0.96,0.08,0.06,0.18,0.018600000000000002
2,10,3,0.3,XRAI_1.50,0.75,sum,7.44,400.0,0.8340000000000001,0.96,0.08,0.06,0.18,0.018600000000000002
2,10,3,0.3,XRAI_1.50,0.8,eucl,7.44,400.0,0.8340000000000001,0.96,0.08,0.06,0.18,0.018600000000000002
2,10,3,0.3,XRAI_1.50,0.8,sum,7.44,400.0,0.8340000000000001,0.96,0.08,0.06,0.18,0.018600000000000002
2,10,3,0.3,XRAI_1.50,0.85,eucl,10.8,400.0,0.916,1.06,0.08,0.06,0.18,0.027000000000000003
2,10,3,0.3,XRAI_1.50,0.85,sum,10.8,400.0,0.916,1.06,0.08,0.06,0.18,0.027000000000000003
2,10,3,0.3,XRAI_1.50,0.9,eucl,10.8,400.0,0.916,1.06,0.08,0.06,0.18,0.027000000000000003
2,10,3,0.3,XRAI_1.50,0.9,sum,10.8,400.0,0.916,1.06,0.08,0.06,0.18,0.027000000000000003
2,10,3,0.3,XRAI_1.50,0.95,eucl,20.18,400.0,1.0,1.62,0.08,0.06,0.14,0.05045
2,10,3,0.3,XRAI_1.50,0.95,sum,20.18,400.0,1.0,1.62,0.08,0.06,0.14,0.05045
2,10,3,0.3,XRAI_1.50,1.0,eucl,20.18,400.0,1.0,1.62,0.08,0.06,0.14,0.05045
2,10,3,0.3,XRAI_1.50,1.0,sum,20.18,400.0,1.0,1.62,0.08,0.06,0.14,0.05045
2,10,3,0.6,1RAI,0.0,eucl,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.6,1RAI,0.0,sum,0.0,400.0,0.0,0.08,0.08,0.06,0.06,0.0
2,10,3,0.6,1RAI,0.05,eucl,1.3,400.0,0.204,0.08,0.08,0.06,0.08,0.0032500000000000003
2,10,3,0.6,1RAI,0.05,sum,1.3,400.0,0.204,0.08,0.08,0.06,0.08,0.0032500000000000003
2,10,3,0.6,1RAI,0.1,eucl,1.56,400.0,0.24600000000000002,0.1,0.08,0.06,0.08,0.0039000000000000003
2,10,3,0.6,1RAI,0.1,sum,1.56,400.0,0.24600000000000002,0.1,0.08,0.06,0.08,0.0039000000000000003
2,10,3,0.6,1RAI,0.15,eucl,1.56,400.0,0.24600000000000002,0.1,0.08,0.06,0.08,0.0039000000000000003
2,10,3,0.6,1RAI,0.15,sum,1.56,400.0,0.24600000000000002,0.1,0.08,0.06,0.08,0.0039000000000000003
2,10,3,0.6,1RAI,0.2,eucl,2.28,400.0,0.35600000000000004,0.32,0.08,0.06,0.08,0.005699999999999999
2,10,3,0.6,1RAI,0.2,sum,2.28,400.0,0.35600000000000004,0.32,0.08,0.06,0.08,0.005699999999999999
2,10,3,0.6,1RAI,0.25,eucl,2.28,400.0,0.35600000000000004,0.32,0.08,0.06,0.08,0.005699999999999999
2,10,3,0.6,1RAI,0.25,sum,2.28,400.0,0.35600000000000004,0.32,0.08,0.06,0.08,0.005699999999999999
2,10,3,0.6,1RAI,0.3,eucl,2.28,400.0,0.35600000000000004,0.32,0.08,0.06,0.08,0.005699999999999999
2,10,3,0.6,1RAI,0.3,sum,2.28,400.0,0.35600000000000004,0.32,0.08,0.06,0.08,0.005699999999999999
2,10,3,0.6,1RAI,0.35,eucl,3.26,400.0,0.45399999999999996,0.56,0.08,0.06,0.08,0.00815
2,10,3,0.6,1RAI,0.35,sum,3.26,400.0,0.45399999999999996,0.56,0.08,0.06,0.08,0.00815
2,10,3,0.6,1RAI,0.4,eucl,3.26,400.0,0.45399999999999996,0.56,0.08,0.06,0.08,0.00815
2,10,3,0.6,1RAI,0.4,sum,3.26,400.0,0.45399999999999996,0.56,0.08,0.06,0.08,0.00815
2,10,3,0.6,1RAI,0.45,eucl,4.6,400.0,0.532,0.8,0.08,0.06,0.12,0.0115
2,10,3,0.6,1RAI,0.45,sum,4.6,400.0,0.532,0.8,0.08,0.06,0.12,0.0115
2,10,3,0.6,1RAI,0.5,eucl,4.6,400.0,0.532,0.8,0.08,0.06,0.12,0.0115
2,10,3,0.6,1RAI,0.5,sum,4.6,400.0,0.532,0.8,0.08,0.06,0.12,0.0115
2,10,3,0.6,1RAI,0.55,eucl,6.22,400.0,0.634,1.16,0.08,0.06,0.14,0.01555
2,10,3,0.6,1RAI,0.55,sum,6.22,400.0,0.634,1.16,0.08,0.06,0.14,0.01555
2,10,3,0.6,1RAI,0.6,eucl,6.22,400.0,0.634,1.16,0.08,0.06,0.14,0.01555
2,10,3,0.6,1RAI,0.6,sum,6.22,400.0,0.634,1.16,0.08,0.06,0.14,0.01555
2,10,3,0.6,1RAI,0.65,eucl,7.82,400.0,0.728,1.28,0.08,0.06,0.12,0.01955
2,10,3,0.6,1RAI,0.65,sum,7.82,400.0,0.728,1.28,0.08,0.06,0.12,0.01955
2,10,3,0.6,1RAI,0.7,eucl,7.82,400.0,0.728,1.28,0.08,0.06,0.12,0.01955
2,10,3,0.6,1RAI,0.7,sum,7.82,400.0,0.728,1.28,0.08,0.06,0.12,0.01955
