mu,n,m,alpha,mutation,div_threshold,euclidean_norm,generations,max_generations,diversity,fitness,opt,starting_robustness,ending_robustness
5,10,1,1,XRAI_0.15,1.0,0,147.2,2500.0,1.0,2.5,0.2,0.5,0.5
5,10,1,1,XRAI_0.15,1.0,1,134.3,2500.0,1.0,2.2,0.2,0.4,0.5
5,10,1,1,XRAI_0.20,0.25,0,2.7,2500.0,0.325,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_0.20,0.25,1,2.8,2500.0,0.30579080000000003,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_0.20,0.5,0,5.2,2500.0,0.545,0.5,0.2,0.2,0.3
5,10,1,1,XRAI_0.20,0.5,1,5.9,2500.0,0.5374279,0.3,0.2,0.2,0.3
5,10,1,1,XRAI_0.20,0.75,0,10.6,2500.0,0.767,0.9,0.2,0.3,0.6
5,10,1,1,XRAI_0.20,0.75,1,13.2,2500.0,0.7599207,0.8,0.2,0.3,0.6
5,10,1,1,XRAI_0.20,0.85,0,17.3,2500.0,0.86,1.2,0.2,0.6,0.5
5,10,1,1,XRAI_0.20,0.85,1,22.4,2500.0,0.8583774999999999,1.2,0.2,0.6,0.5
5,10,1,1,XRAI_0.20,1.0,0,117.5,2500.0,1.0,2.5,0.2,0.5,0.3
5,10,1,1,XRAI_0.20,1.0,1,181.2,2500.0,1.0,2.4,0.2,0.5,0.4
5,10,1,1,XRAI_0.40,0.25,0,2.5,2500.0,0.339,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_0.40,0.25,1,2.7,2500.0,0.32021730000000004,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_0.40,0.5,0,4.8,2500.0,0.558,0.3,0.2,0.2,0.2
5,10,1,1,XRAI_0.40,0.5,1,5.3,2500.0,0.5574288000000001,0.3,0.2,0.2,0.2
5,10,1,1,XRAI_0.40,0.75,0,9.4,2500.0,0.769,1.1,0.2,0.2,0.2
5,10,1,1,XRAI_0.40,0.75,1,11.9,2500.0,0.7659191,1.1,0.2,0.2,0.2
5,10,1,1,XRAI_0.40,0.85,0,15.4,2500.0,0.858,1.4,0.2,0.2,0.3
5,10,1,1,XRAI_0.40,0.85,1,19.0,2500.0,0.8623949,1.7,0.2,0.2,0.2
5,10,1,1,XRAI_0.40,1.0,0,115.5,2500.0,1.0,2.5,0.2,0.3,0.9
5,10,1,1,XRAI_0.40,1.0,1,115.2,2500.0,1.0,2.4,0.2,0.2,0.7
5,10,1,1,XRAI_0.75,0.25,0,2.3,2500.0,0.366,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_0.75,0.25,1,2.5,2500.0,0.3354147,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_0.75,0.5,0,3.8,2500.0,0.533,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_0.75,0.5,1,4.8,2500.0,0.5724194,0.3,0.2,0.2,0.2
5,10,1,1,XRAI_0.75,0.75,0,8.4,2500.0,0.772,0.7,0.2,0.2,0.3
5,10,1,1,XRAI_0.75,0.75,1,10.8,2500.0,0.7792633999999999,1.1,0.2,0.2,0.5
5,10,1,1,XRAI_0.75,0.85,0,12.3,2500.0,0.8539999999999999,1.4,0.2,0.3,0.7
5,10,1,1,XRAI_0.75,0.85,1,14.4,2500.0,0.8632758,1.5,0.2,0.5,0.6
5,10,1,1,XRAI_0.75,1.0,0,150.7,2500.0,1.0,2.3,0.2,0.7,0.5
5,10,1,1,XRAI_0.75,1.0,1,103.9,2500.0,1.0,1.7,0.2,0.6,0.5
5,10,1,1,XRAI_1.00,0.25,0,2.3,2500.0,0.36,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.00,0.25,1,2.5,2500.0,0.3351184,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.00,0.5,0,3.9,2500.0,0.5650000000000001,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.00,0.5,1,4.4,2500.0,0.5486886,0.4,0.2,0.2,0.2
5,10,1,1,XRAI_1.00,0.75,0,7.4,2500.0,0.766,0.6,0.2,0.2,0.3
5,10,1,1,XRAI_1.00,0.75,1,9.3,2500.0,0.7779993000000001,0.9,0.2,0.2,0.3
5,10,1,1,XRAI_1.00,0.85,0,11.3,2500.0,0.866,1.2,0.2,0.3,0.3
5,10,1,1,XRAI_1.00,0.85,1,13.2,2500.0,0.8587044,1.3,0.2,0.3,0.4
5,10,1,1,XRAI_1.00,1.0,0,125.8,2500.0,1.0,2.4,0.2,0.3,0.9
5,10,1,1,XRAI_1.00,1.0,1,144.1,2500.0,1.0,2.0,0.2,0.4,0.6
5,10,1,1,XRAI_1.20,0.25,0,2.2,2500.0,0.343,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.20,0.25,1,2.5,2500.0,0.3324016,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.20,0.5,0,3.9,2500.0,0.562,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.20,0.5,1,4.3,2500.0,0.5515911,0.3,0.2,0.2,0.2
5,10,1,1,XRAI_1.20,0.75,0,7.0,2500.0,0.791,0.6,0.2,0.2,0.4
5,10,1,1,XRAI_1.20,0.75,1,8.4,2500.0,0.7691216,1.1,0.2,0.2,0.4
5,10,1,1,XRAI_1.20,0.85,0,10.0,2500.0,0.861,1.1,0.2,0.4,0.5
5,10,1,1,XRAI_1.20,0.85,1,14.6,2500.0,0.8682636,1.5,0.2,0.4,0.5
5,10,1,1,XRAI_1.20,1.0,0,127.8,2500.0,1.0,2.8,0.2,0.5,0.4
5,10,1,1,XRAI_1.20,1.0,1,109.7,2500.0,1.0,2.4,0.2,0.5,0.4
5,10,1,1,XRAI_1.50,0.25,0,1.9,2500.0,0.357,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.50,0.25,1,2.3,2500.0,0.3520012,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.50,0.5,0,3.5,2500.0,0.5559999999999999,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.50,0.5,1,3.9,2500.0,0.5446582,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_1.50,0.75,0,6.6,2500.0,0.772,0.5,0.2,0.2,0.4
5,10,1,1,XRAI_1.50,0.75,1,7.5,2500.0,0.7779076,0.9,0.2,0.2,0.5
5,10,1,1,XRAI_1.50,0.85,0,9.5,2500.0,0.867,0.6,0.2,0.4,0.6
5,10,1,1,XRAI_1.50,0.85,1,12.2,2500.0,0.8654133999999999,1.1,0.2,0.5,0.4
5,10,1,1,XRAI_1.50,1.0,0,135.8,2500.0,1.0,3.2,0.2,0.6,0.6
5,10,1,1,XRAI_1.50,1.0,1,137.7,2500.0,1.0,2.6,0.2,0.4,0.5
5,10,1,1,XRAI_2.00,0.25,0,1.6,2500.0,0.377,0.2,0.2,0.2,0.3
5,10,1,1,XRAI_2.00,0.25,1,2.1,2500.0,0.3631695,0.2,0.2,0.2,0.3
5,10,1,1,XRAI_2.00,0.5,0,2.9,2500.0,0.564,0.2,0.2,0.3,0.3
5,10,1,1,XRAI_2.00,0.5,1,3.9,2500.0,0.5723401,0.2,0.2,0.3,0.4
5,10,1,1,XRAI_2.00,0.75,0,5.7,2500.0,0.779,0.5,0.2,0.3,0.4
5,10,1,1,XRAI_2.00,0.75,1,6.8,2500.0,0.7761724,0.6,0.2,0.4,0.4
5,10,1,1,XRAI_2.00,0.85,0,8.2,2500.0,0.866,1.0,0.2,0.4,0.4
5,10,1,1,XRAI_2.00,0.85,1,11.2,2500.0,0.8698281,1.2,0.2,0.4,0.4
5,10,1,1,XRAI_2.00,1.0,0,116.5,2500.0,1.0,1.9,0.2,0.4,0.6
5,10,1,1,XRAI_2.00,1.0,1,134.6,2500.0,1.0,2.5,0.2,0.4,0.5
5,10,1,1,XRAI_2.50,0.25,0,1.5,2500.0,0.361,0.2,0.2,0.2,0.3
5,10,1,1,XRAI_2.50,0.25,1,2.0,2500.0,0.3600405,0.2,0.2,0.2,0.3
5,10,1,1,XRAI_2.50,0.5,0,2.7,2500.0,0.571,0.2,0.2,0.3,0.3
5,10,1,1,XRAI_2.50,0.5,1,3.4,2500.0,0.5634083999999999,0.2,0.2,0.3,0.3
5,10,1,1,XRAI_2.50,0.75,0,4.9,2500.0,0.775,0.5,0.2,0.3,0.3
5,10,1,1,XRAI_2.50,0.75,1,6.1,2500.0,0.7911402,1.1,0.2,0.3,0.4
5,10,1,1,XRAI_2.50,0.85,0,7.2,2500.0,0.868,1.4,0.2,0.3,0.4
5,10,1,1,XRAI_2.50,0.85,1,9.3,2500.0,0.8700131000000001,1.5,0.2,0.4,0.4
5,10,1,1,XRAI_2.50,1.0,0,153.6,2500.0,1.0,2.6,0.2,0.4,0.6
5,10,1,1,XRAI_2.50,1.0,1,202.7,2500.0,1.0,2.7,0.2,0.4,0.7
5,10,1,1,XRAI_3.00,0.25,0,1.5,2500.0,0.381,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_3.00,0.25,1,2.1,2500.0,0.3787413,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_3.00,0.5,0,2.7,2500.0,0.585,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_3.00,0.5,1,3.2,2500.0,0.5744904,0.2,0.2,0.2,0.2
5,10,1,1,XRAI_3.00,0.75,0,4.7,2500.0,0.797,0.3,0.2,0.2,0.2
5,10,1,1,XRAI_3.00,0.75,1,5.5,2500.0,0.7844802,0.3,0.2,0.2,0.2
5,10,1,1,XRAI_3.00,0.85,0,6.7,2500.0,0.8699999999999999,0.8,0.2,0.2,0.3
5,10,1,1,XRAI_3.00,0.85,1,9.0,2500.0,0.8636163,0.8,0.2,0.2,0.3
5,10,1,1,XRAI_3.00,1.0,0,99.1,2500.0,1.0,2.5,0.2,0.3,0.5
5,10,1,1,XRAI_3.00,1.0,1,130.3,2500.0,1.0,2.9,0.2,0.3,0.3
5,10,3,0,1RAI,0.25,0,5.0,2500.0,0.267,0.0,0.0,0.1,0.2
5,10,3,0,1RAI,0.25,1,5.7,2500.0,0.2837113,0.0,0.0,0.1,0.2
5,10,3,0,1RAI,0.5,0,15.4,2500.0,0.512,0.0,0.0,0.2,0.2
5,10,3,0,1RAI,0.5,1,16.0,2500.0,0.5164735,0.0,0.0,0.2,0.3
5,10,3,0,1RAI,0.75,0,42.3,2500.0,0.766,0.0,0.0,0.2,0.2
5,10,3,0,1RAI,0.75,1,58.4,2500.0,0.7709952999999999,0.0,0.0,0.3,0.3
5,10,3,0,1RAI,0.85,0,67.9,2500.0,0.851,0.0,0.0,0.2,0.2
5,10,3,0,1RAI,0.85,1,92.6,2500.0,0.8588250000000001,0.0,0.0,0.3,0.2
5,10,3,0,1RAI,1.0,0,2500.0,2500.0,0.974,0.0,0.0,0.2,0.3
5,10,3,0,1RAI,1.0,1,2500.0,2500.0,0.9522843,0.0,0.0,0.2,0.4
5,10,3,0,XRAI_0.00,0.25,0,6.4,2500.0,0.29300000000000004,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_0.00,0.25,1,6.4,2500.0,0.28018489999999996,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_0.00,0.5,0,14.3,2500.0,0.518,0.0,0.0,0.1,0.3
5,10,3,0,XRAI_0.00,0.5,1,16.8,2500.0,0.5277841999999999,0.0,0.0,0.1,0.4
5,10,3,0,XRAI_0.00,0.75,0,41.6,2500.0,0.766,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_0.00,0.75,1,58.1,2500.0,0.7699433,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_0.00,0.85,0,76.4,2500.0,0.858,0.0,0.0,0.4,0.5
5,10,3,0,XRAI_0.00,0.85,1,106.1,2500.0,0.8587443,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_0.00,1.0,0,2500.0,2500.0,0.975,0.0,0.0,0.5,0.4
5,10,3,0,XRAI_0.00,1.0,1,2500.0,2500.0,0.9547363000000001,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_0.10,0.25,0,5.2,2500.0,0.29100000000000004,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_0.10,0.25,1,5.7,2500.0,0.2822333,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_0.10,0.5,0,12.5,2500.0,0.518,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_0.10,0.5,1,15.6,2500.0,0.5180687,0.0,0.0,0.1,0.3
5,10,3,0,XRAI_0.10,0.75,0,43.0,2500.0,0.757,0.0,0.0,0.2,0.4
5,10,3,0,XRAI_0.10,0.75,1,48.0,2500.0,0.764274,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_0.10,0.85,0,75.3,2500.0,0.857,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_0.10,0.85,1,97.9,2500.0,0.8572697,0.0,0.0,0.4,0.5
5,10,3,0,XRAI_0.10,1.0,0,2500.0,2500.0,0.9719999999999999,0.0,0.0,0.4,0.6
5,10,3,0,XRAI_0.10,1.0,1,2500.0,2500.0,0.9522843,0.0,0.0,0.5,0.5
5,10,3,0,XRAI_0.15,0.25,0,5.3,2500.0,0.292,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_0.15,0.25,1,5.3,2500.0,0.277347,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_0.15,0.5,0,13.5,2500.0,0.519,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_0.15,0.5,1,15.7,2500.0,0.5274057,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_0.15,0.75,0,42.3,2500.0,0.758,0.0,0.0,0.2,0.1
5,10,3,0,XRAI_0.15,0.75,1,49.0,2500.0,0.7631368000000001,0.0,0.0,0.2,0.5
5,10,3,0,XRAI_0.15,0.85,0,79.8,2500.0,0.8550000000000001,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_0.15,0.85,1,112.5,2500.0,0.8590167000000001,0.0,0.0,0.5,0.3
5,10,3,0,XRAI_0.15,1.0,0,2500.0,2500.0,0.9719999999999999,0.0,0.0,0.1,0.4
5,10,3,0,XRAI_0.15,1.0,1,2500.0,2500.0,0.9477112,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_0.20,0.25,0,5.3,2500.0,0.28900000000000003,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_0.20,0.25,1,5.3,2500.0,0.275482,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_0.20,0.5,0,14.0,2500.0,0.526,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_0.20,0.5,1,16.0,2500.0,0.5386302000000001,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_0.20,0.75,0,46.8,2500.0,0.765,0.0,0.0,0.3,0.3
5,10,3,0,XRAI_0.20,0.75,1,52.2,2500.0,0.7692593,0.0,0.0,0.3,0.6
5,10,3,0,XRAI_0.20,0.85,0,89.8,2500.0,0.858,0.0,0.0,0.3,0.3
5,10,3,0,XRAI_0.20,0.85,1,83.7,2500.0,0.8565186,0.0,0.0,0.6,0.4
5,10,3,0,XRAI_0.20,1.0,0,2500.0,2500.0,0.976,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_0.20,1.0,1,2401.8,2500.0,0.9529192,0.0,0.0,0.4,0.5
5,10,3,0,XRAI_0.40,0.25,0,5.2,2500.0,0.29100000000000004,0.0,0.0,0.1,0.3
5,10,3,0,XRAI_0.40,0.25,1,5.5,2500.0,0.29422929999999997,0.0,0.0,0.1,0.3
5,10,3,0,XRAI_0.40,0.5,0,14.4,2500.0,0.515,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_0.40,0.5,1,15.4,2500.0,0.5306376,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_0.40,0.75,0,36.1,2500.0,0.756,0.0,0.0,0.4,0.5
5,10,3,0,XRAI_0.40,0.75,1,49.3,2500.0,0.7617183,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_0.40,0.85,0,80.3,2500.0,0.8550000000000001,0.0,0.0,0.5,0.3
5,10,3,0,XRAI_0.40,0.85,1,110.0,2500.0,0.8602516,0.0,0.0,0.4,0.3
5,10,3,0,XRAI_0.40,1.0,0,2486.7,2500.0,0.976,0.0,0.0,0.3,0.5
5,10,3,0,XRAI_0.40,1.0,1,2500.0,2500.0,0.9485936,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_0.75,0.25,0,5.5,2500.0,0.292,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_0.75,0.25,1,5.9,2500.0,0.291628,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_0.75,0.5,0,12.4,2500.0,0.532,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_0.75,0.5,1,14.1,2500.0,0.536869,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_0.75,0.75,0,37.8,2500.0,0.766,0.0,0.0,0.3,0.5
5,10,3,0,XRAI_0.75,0.75,1,47.4,2500.0,0.7736714,0.0,0.0,0.3,0.3
5,10,3,0,XRAI_0.75,0.85,0,59.7,2500.0,0.8560000000000001,0.0,0.0,0.5,0.5
5,10,3,0,XRAI_0.75,0.85,1,95.6,2500.0,0.8572896,0.0,0.0,0.3,0.5
5,10,3,0,XRAI_0.75,1.0,0,2500.0,2500.0,0.974,0.0,0.0,0.5,0.4
5,10,3,0,XRAI_0.75,1.0,1,2500.0,2500.0,0.949679,0.0,0.0,0.5,0.6
5,10,3,0,XRAI_1.00,0.25,0,6.2,2500.0,0.29100000000000004,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_1.00,0.25,1,7.1,2500.0,0.2985458,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_1.00,0.5,0,11.5,2500.0,0.529,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_1.00,0.5,1,14.6,2500.0,0.5259042,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_1.00,0.75,0,35.3,2500.0,0.76,0.0,0.0,0.3,0.3
5,10,3,0,XRAI_1.00,0.75,1,45.0,2500.0,0.7578026,0.0,0.0,0.3,0.3
5,10,3,0,XRAI_1.00,0.85,0,70.6,2500.0,0.853,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_1.00,0.85,1,94.4,2500.0,0.8576178000000001,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_1.00,1.0,0,2500.0,2500.0,0.974,0.0,0.0,0.4,0.2
5,10,3,0,XRAI_1.00,1.0,1,2500.0,2500.0,0.9486048,0.0,0.0,0.4,0.3
5,10,3,0,XRAI_1.20,0.25,0,7.4,2500.0,0.312,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_1.20,0.25,1,7.0,2500.0,0.2908233,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_1.20,0.5,0,13.8,2500.0,0.515,0.0,0.0,0.2,0.4
5,10,3,0,XRAI_1.20,0.5,1,16.4,2500.0,0.5220952999999999,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_1.20,0.75,0,42.7,2500.0,0.762,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_1.20,0.75,1,44.0,2500.0,0.7632155,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_1.20,0.85,0,80.8,2500.0,0.8539999999999999,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_1.20,0.85,1,95.1,2500.0,0.8583285,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_1.20,1.0,0,2500.0,2500.0,0.9709999999999999,0.0,0.0,0.4,0.4
5,10,3,0,XRAI_1.20,1.0,1,2500.0,2500.0,0.9512244000000001,0.0,0.0,0.4,0.3
5,10,3,0,XRAI_1.50,0.25,0,7.3,2500.0,0.29900000000000004,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_1.50,0.25,1,8.0,2500.0,0.30050150000000003,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_1.50,0.5,0,16.1,2500.0,0.546,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_1.50,0.5,1,16.4,2500.0,0.540744,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_1.50,0.75,0,39.4,2500.0,0.762,0.0,0.0,0.3,0.5
5,10,3,0,XRAI_1.50,0.75,1,42.7,2500.0,0.7817812,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_1.50,0.85,0,65.5,2500.0,0.853,0.0,0.0,0.5,0.4
5,10,3,0,XRAI_1.50,0.85,1,93.3,2500.0,0.8573733000000001,0.0,0.0,0.4,0.3
5,10,3,0,XRAI_1.50,1.0,0,2301.8,2500.0,0.977,0.0,0.0,0.4,0.5
5,10,3,0,XRAI_1.50,1.0,1,2500.0,2500.0,0.9442479,0.0,0.0,0.3,0.3
5,10,3,0,XRAI_2.00,0.25,0,4.7,2500.0,0.311,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_2.00,0.25,1,5.5,2500.0,0.3334238,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_2.00,0.5,0,12.8,2500.0,0.549,0.0,0.0,0.2,0.2
5,10,3,0,XRAI_2.00,0.5,1,13.5,2500.0,0.5605436,0.0,0.0,0.2,0.2
5,10,3,0,XRAI_2.00,0.75,0,25.7,2500.0,0.767,0.0,0.0,0.2,0.3
5,10,3,0,XRAI_2.00,0.75,1,30.9,2500.0,0.7645561,0.0,0.0,0.2,0.5
5,10,3,0,XRAI_2.00,0.85,0,57.1,2500.0,0.8550000000000001,0.0,0.0,0.3,0.5
5,10,3,0,XRAI_2.00,0.85,1,102.0,2500.0,0.8634626000000001,0.0,0.0,0.5,0.6
5,10,3,0,XRAI_2.00,1.0,0,2500.0,2500.0,0.9730000000000001,0.0,0.0,0.5,0.5
5,10,3,0,XRAI_2.00,1.0,1,2500.0,2500.0,0.9412288999999999,0.0,0.0,0.6,0.3
5,10,3,0,XRAI_2.50,0.25,0,4.5,2500.0,0.34700000000000003,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_2.50,0.25,1,5.4,2500.0,0.3265657,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_2.50,0.5,0,10.3,2500.0,0.552,0.0,0.0,0.1,0.3
5,10,3,0,XRAI_2.50,0.5,1,10.8,2500.0,0.5272544,0.0,0.0,0.1,0.3
5,10,3,0,XRAI_2.50,0.75,0,32.9,2500.0,0.765,0.0,0.0,0.3,0.5
5,10,3,0,XRAI_2.50,0.75,1,37.9,2500.0,0.770743,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_2.50,0.85,0,55.3,2500.0,0.8560000000000001,0.0,0.0,0.5,0.5
5,10,3,0,XRAI_2.50,0.85,1,92.0,2500.0,0.8611829,0.0,0.0,0.4,0.5
5,10,3,0,XRAI_2.50,1.0,0,2500.0,2500.0,0.9709999999999999,0.0,0.0,0.5,0.3
5,10,3,0,XRAI_2.50,1.0,1,2500.0,2500.0,0.9455539999999999,0.0,0.0,0.5,0.4
5,10,3,0,XRAI_3.00,0.25,0,5.6,2500.0,0.341,0.0,0.0,0.1,0.1
5,10,3,0,XRAI_3.00,0.25,1,5.9,2500.0,0.3192049,0.0,0.0,0.1,0.2
5,10,3,0,XRAI_3.00,0.5,0,13.0,2500.0,0.553,0.0,0.0,0.1,0.3
5,10,3,0,XRAI_3.00,0.5,1,15.6,2500.0,0.5530317,0.0,0.0,0.2,0.4
5,10,3,0,XRAI_3.00,0.75,0,31.2,2500.0,0.76,0.0,0.0,0.3,0.4
5,10,3,0,XRAI_3.00,0.75,1,45.0,2500.0,0.7690309,0.0,0.0,0.4,0.7
5,10,3,0,XRAI_3.00,0.85,0,66.5,2500.0,0.86,0.0,0.0,0.4,0.6
5,10,3,0,XRAI_3.00,0.85,1,105.5,2500.0,0.8558736,0.0,0.0,0.7,0.6
5,10,3,0,XRAI_3.00,1.0,0,2500.0,2500.0,0.967,0.0,0.0,0.6,0.0
5,10,3,0,XRAI_3.00,1.0,1,2500.0,2500.0,0.9410057999999999,0.0,0.0,0.6,0.4
5,10,3,1,1RAI,0.25,0,4.5,2500.0,0.284,0.0,0.0,0.3,0.4
5,10,3,1,1RAI,0.25,1,4.6,2500.0,0.2767945,0.0,0.0,0.3,0.4
5,10,3,1,1RAI,0.5,0,11.3,2500.0,0.517,0.0,0.0,0.4,0.4
5,10,3,1,1RAI,0.5,1,11.7,2500.0,0.5241296999999999,0.0,0.0,0.4,0.4
5,10,3,1,1RAI,0.75,0,23.3,2500.0,0.764,0.0,0.0,0.4,0.5
5,10,3,1,1RAI,0.75,1,28.9,2500.0,0.7606441,0.1,0.0,0.4,0.5
5,10,3,1,1RAI,0.85,0,37.9,2500.0,0.861,0.2,0.0,0.5,0.4
5,10,3,1,1RAI,0.85,1,55.1,2500.0,0.8559743,0.4,0.0,0.5,0.6
5,10,3,1,1RAI,1.0,0,602.2,2500.0,1.0,1.2,0.0,0.4,0.6
5,10,3,1,1RAI,1.0,1,510.1,2500.0,1.0,1.4,0.0,0.6,0.7
5,10,3,1,XRAI_0.00,0.25,0,4.1,2500.0,0.29100000000000004,0.0,0.0,0.3,0.3
5,10,3,1,XRAI_0.00,0.25,1,4.4,2500.0,0.2880193,0.0,0.0,0.3,0.3
5,10,3,1,XRAI_0.00,0.5,0,8.8,2500.0,0.53,0.1,0.0,0.3,0.4
5,10,3,1,XRAI_0.00,0.5,1,11.0,2500.0,0.5210241,0.1,0.0,0.3,0.4
5,10,3,1,XRAI_0.00,0.75,0,21.1,2500.0,0.764,0.0,0.0,0.4,0.4
5,10,3,1,XRAI_0.00,0.75,1,30.7,2500.0,0.7692764000000001,0.0,0.0,0.4,0.3
5,10,3,1,XRAI_0.00,0.85,0,34.2,2500.0,0.8560000000000001,0.3,0.0,0.4,0.4
5,10,3,1,XRAI_0.00,0.85,1,46.7,2500.0,0.8584115999999999,0.4,0.0,0.3,0.3
5,10,3,1,XRAI_0.00,1.0,0,569.9,2500.0,1.0,1.1,0.0,0.4,0.4
5,10,3,1,XRAI_0.00,1.0,1,340.3,2500.0,1.0,1.5,0.0,0.3,0.4
5,10,3,1,XRAI_0.10,0.25,0,4.2,2500.0,0.292,0.0,0.0,0.3,0.3
5,10,3,1,XRAI_0.10,0.25,1,4.4,2500.0,0.2828164,0.0,0.0,0.3,0.3
5,10,3,1,XRAI_0.10,0.5,0,8.4,2500.0,0.527,0.0,0.0,0.3,0.4
5,10,3,1,XRAI_0.10,0.5,1,9.9,2500.0,0.5172055,0.0,0.0,0.3,0.4
5,10,3,1,XRAI_0.10,0.75,0,21.8,2500.0,0.761,0.1,0.0,0.4,0.5
5,10,3,1,XRAI_0.10,0.75,1,27.7,2500.0,0.7664051,0.2,0.0,0.4,0.6
5,10,3,1,XRAI_0.10,0.85,0,30.9,2500.0,0.8560000000000001,0.2,0.0,0.5,0.5
5,10,3,1,XRAI_0.10,0.85,1,43.4,2500.0,0.8584775,0.4,0.0,0.6,0.6
5,10,3,1,XRAI_0.10,1.0,0,430.5,2500.0,1.0,1.8,0.0,0.5,0.3
5,10,3,1,XRAI_0.10,1.0,1,393.8,2500.0,1.0,1.9,0.0,0.6,0.8
5,10,3,1,XRAI_0.15,0.25,0,4.2,2500.0,0.29,0.0,0.0,0.3,0.3
5,10,3,1,XRAI_0.15,0.25,1,4.4,2500.0,0.28126219999999996,0.0,0.0,0.3,0.3
5,10,3,1,XRAI_0.15,0.5,0,8.5,2500.0,0.533,0.0,0.0,0.3,0.4
5,10,3,1,XRAI_0.15,0.5,1,9.6,2500.0,0.5249447,0.0,0.0,0.3,0.4
5,10,3,1,XRAI_0.15,0.75,0,21.5,2500.0,0.756,0.1,0.0,0.4,0.4
5,10,3,1,XRAI_0.15,0.75,1,27.4,2500.0,0.7665479000000001,0.3,0.0,0.4,0.4
5,10,3,1,XRAI_0.15,0.85,0,32.7,2500.0,0.857,0.4,0.0,0.4,0.5
5,10,3,1,XRAI_0.15,0.85,1,42.4,2500.0,0.8622688999999999,0.3,0.0,0.4,0.4
