seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
14915,10,50,3,0.6,14,207,250000,0.950222,35,20,XRAI_1.00,1,1,sum,0.95
15651,25,25,1,0.3,0,390625,390625,0.994133,13,8,XRAI_1.00,1,1,sum,1
15678,25,25,1,0.3,1,0,390625,0,8,8,XRAI_1.00,0,0,sum,0
15678,25,25,1,0.3,1,15,390625,0.111733,8,8,XRAI_1.00,0,0,sum,0.1
15678,25,25,1,0.3,1,24,390625,0.274267,8,8,XRAI_1.00,0,0,sum,0.25
15678,25,25,1,0.3,1,33,390625,0.421333,8,8,XRAI_1.00,0,0,sum,0.4
15678,25,25,1,0.3,1,37,390625,0.511067,8,8,XRAI_1.00,0,0,sum,0.5
15678,25,25,1,0.3,1,49,390625,0.6504,8,8,XRAI_1.00,0,0,sum,0.65
15678,25,25,1,0.3,1,77,390625,0.7504,9,8,XRAI_1.00,0,0,sum,0.75
15678,25,25,1,0.3,1,101,390625,0.8,9,8,XRAI_1.00,0,0,sum,0.8
15678,25,25,1,0.3,1,142,390625,0.850533,10,8,XRAI_1.00,0,0,sum,0.85
15678,25,25,1,0.3,1,228,390625,0.900933,12,8,XRAI_1.00,0,0,sum,0.9
15678,25,25,1,0.3,1,670,390625,0.950133,13,8,XRAI_1.00,0,1,sum,0.95
14915,10,50,3,0.6,14,2149,250000,1,36,20,XRAI_1.00,1,0,sum,1
16369,10,50,3,0.6,15,0,250000,0,18,18,XRAI_1.00,0,0,sum,0
16369,10,50,3,0.6,15,6,250000,0.100444,18,18,XRAI_1.00,0,0,sum,0.1
16369,10,50,3,0.6,15,10,250000,0.255111,20,18,XRAI_1.00,0,0,sum,0.25
16369,10,50,3,0.6,15,19,250000,0.400444,21,18,XRAI_1.00,0,0,sum,0.4
16369,10,50,3,0.6,15,28,250000,0.521333,24,18,XRAI_1.00,0,0,sum,0.5
16369,10,50,3,0.6,15,44,250000,0.654667,31,18,XRAI_1.00,0,0,sum,0.65
16369,10,50,3,0.6,15,67,250000,0.750222,31,18,XRAI_1.00,0,0,sum,0.75
16369,10,50,3,0.6,15,83,250000,0.803556,29,18,XRAI_1.00,0,0,sum,0.8
16369,10,50,3,0.6,15,112,250000,0.854222,29,18,XRAI_1.00,0,0,sum,0.85
16369,10,50,3,0.6,15,144,250000,0.902222,30,18,XRAI_1.00,0,0,sum,0.9
16369,10,50,3,0.6,15,212,250000,0.950667,32,18,XRAI_1.00,0,0,sum,0.95
16369,10,50,3,0.6,15,2148,250000,1,35,18,XRAI_1.00,0,0,sum,1
17923,10,50,3,0.6,16,0,250000,0,19,19,XRAI_1.00,0,0,sum,0
17923,10,50,3,0.6,16,6,250000,0.104889,19,19,XRAI_1.00,0,0,sum,0.1
17923,10,50,3,0.6,16,12,250000,0.259111,21,19,XRAI_1.00,0,0,sum,0.25
17923,10,50,3,0.6,16,20,250000,0.406222,21,19,XRAI_1.00,0,0,sum,0.4
17923,10,50,3,0.6,16,26,250000,0.503556,23,19,XRAI_1.00,0,0,sum,0.5
17923,10,50,3,0.6,16,47,250000,0.654222,24,19,XRAI_1.00,0,0,sum,0.65
17923,10,50,3,0.6,16,62,250000,0.753333,27,19,XRAI_1.00,0,1,sum,0.75
17923,10,50,3,0.6,16,85,250000,0.8,27,19,XRAI_1.00,1,1,sum,0.8
17923,10,50,3,0.6,16,116,250000,0.850667,27,19,XRAI_1.00,1,1,sum,0.85
17923,10,50,3,0.6,16,162,250000,0.9,33,19,XRAI_1.00,1,1,sum,0.9
17923,10,50,3,0.6,16,268,250000,0.950667,35,19,XRAI_1.00,1,1,sum,0.95
17923,10,50,3,0.6,16,1308,250000,1,36,19,XRAI_1.00,1,0,sum,1
19577,10,50,3,0.6,17,0,250000,0,14,14,XRAI_1.00,0,0,sum,0
19577,10,50,3,0.6,17,5,250000,0.107556,14,14,XRAI_1.00,0,0,sum,0.1
19577,10,50,3,0.6,17,10,250000,0.250222,15,14,XRAI_1.00,0,0,sum,0.25
19577,10,50,3,0.6,17,20,250000,0.407111,16,14,XRAI_1.00,0,0,sum,0.4
19577,10,50,3,0.6,17,28,250000,0.502667,18,14,XRAI_1.00,0,0,sum,0.5
19577,10,50,3,0.6,17,45,250000,0.658222,21,14,XRAI_1.00,0,0,sum,0.65
19577,10,50,3,0.6,17,75,250000,0.752889,24,14,XRAI_1.00,0,0,sum,0.75
19577,10,50,3,0.6,17,103,250000,0.803556,28,14,XRAI_1.00,0,0,sum,0.8
19577,10,50,3,0.6,17,124,250000,0.851556,30,14,XRAI_1.00,0,0,sum,0.85
19577,10,50,3,0.6,17,158,250000,0.900444,28,14,XRAI_1.00,0,0,sum,0.9
19577,10,50,3,0.6,17,248,250000,0.950222,33,14,XRAI_1.00,0,0,sum,0.95
19577,10,50,3,0.6,17,2233,250000,1,32,14,XRAI_1.00,0,1,sum,1
21331,10,50,3,0.6,18,0,250000,0,22,22,XRAI_1.00,0,0,sum,0
21331,10,50,3,0.6,18,5,250000,0.123556,22,22,XRAI_1.00,0,0,sum,0.1
21331,10,50,3,0.6,18,10,250000,0.258667,23,22,XRAI_1.00,0,0,sum,0.25
21331,10,50,3,0.6,18,14,250000,0.404889,23,22,XRAI_1.00,0,0,sum,0.4
21331,10,50,3,0.6,18,19,250000,0.512,23,22,XRAI_1.00,0,0,sum,0.5
21331,10,50,3,0.6,18,40,250000,0.658222,24,22,XRAI_1.00,0,0,sum,0.65
21331,10,50,3,0.6,18,51,250000,0.756,29,22,XRAI_1.00,0,0,sum,0.75
21331,10,50,3,0.6,18,58,250000,0.802222,29,22,XRAI_1.00,0,0,sum,0.8
21331,10,50,3,0.6,18,73,250000,0.852889,32,22,XRAI_1.00,0,0,sum,0.85
21331,10,50,3,0.6,18,105,250000,0.900444,33,22,XRAI_1.00,0,0,sum,0.9
21331,10,50,3,0.6,18,168,250000,0.951556,36,22,XRAI_1.00,0,0,sum,0.95
21331,10,50,3,0.6,18,1359,250000,1,36,22,XRAI_1.00,0,0,sum,1
23185,10,50,3,0.6,19,0,250000,0,18,18,XRAI_1.00,0,0,sum,0
23185,10,50,3,0.6,19,6,250000,0.133333,18,18,XRAI_1.00,0,0,sum,0.1
23185,10,50,3,0.6,19,11,250000,0.272,18,18,XRAI_1.00,0,0,sum,0.25
23185,10,50,3,0.6,19,18,250000,0.414222,22,18,XRAI_1.00,0,0,sum,0.4
23185,10,50,3,0.6,19,24,250000,0.504444,22,18,XRAI_1.00,0,0,sum,0.5
23185,10,50,3,0.6,19,40,250000,0.655111,23,18,XRAI_1.00,0,0,sum,0.65
23185,10,50,3,0.6,19,61,250000,0.752889,25,18,XRAI_1.00,0,0,sum,0.75
23185,10,50,3,0.6,19,78,250000,0.805333,25,18,XRAI_1.00,0,0,sum,0.8
23185,10,50,3,0.6,19,99,250000,0.851556,33,18,XRAI_1.00,0,0,sum,0.85
23185,10,50,3,0.6,19,131,250000,0.901778,33,18,XRAI_1.00,0,0,sum,0.9
23185,10,50,3,0.6,19,198,250000,0.950222,35,18,XRAI_1.00,0,0,sum,0.95
23185,10,50,3,0.6,19,1811,250000,1,36,18,XRAI_1.00,0,0,sum,1
25139,10,50,3,0.6,20,0,250000,0,22,22,XRAI_1.00,0,0,sum,0
25139,10,50,3,0.6,20,4,250000,0.121333,22,22,XRAI_1.00,0,0,sum,0.1
25139,10,50,3,0.6,20,11,250000,0.265778,22,22,XRAI_1.00,0,0,sum,0.25
25139,10,50,3,0.6,20,20,250000,0.410667,25,22,XRAI_1.00,0,0,sum,0.4
25139,10,50,3,0.6,20,30,250000,0.501778,25,22,XRAI_1.00,0,0,sum,0.5
25139,10,50,3,0.6,20,42,250000,0.654667,26,22,XRAI_1.00,0,0,sum,0.65
25139,10,50,3,0.6,20,64,250000,0.750222,29,22,XRAI_1.00,0,0,sum,0.75
25139,10,50,3,0.6,20,81,250000,0.803556,31,22,XRAI_1.00,0,0,sum,0.8
25139,10,50,3,0.6,20,97,250000,0.854667,32,22,XRAI_1.00,0,0,sum,0.85
25139,10,50,3,0.6,20,124,250000,0.901778,32,22,XRAI_1.00,0,0,sum,0.9
25139,10,50,3,0.6,20,161,250000,0.951556,36,22,XRAI_1.00,0,0,sum,0.95
25139,10,50,3,0.6,20,1470,250000,1,37,22,XRAI_1.00,0,0,sum,1
27193,10,50,3,0.6,21,0,250000,0,17,17,XRAI_1.00,0,0,sum,0
27193,10,50,3,0.6,21,4,250000,0.106667,17,17,XRAI_1.00,0,0,sum,0.1
27193,10,50,3,0.6,21,10,250000,0.252,17,17,XRAI_1.00,0,0,sum,0.25
27193,10,50,3,0.6,21,18,250000,0.42,19,17,XRAI_1.00,0,0,sum,0.4
27193,10,50,3,0.6,21,22,250000,0.505778,20,17,XRAI_1.00,0,0,sum,0.5
27193,10,50,3,0.6,21,37,250000,0.660889,24,17,XRAI_1.00,0,0,sum,0.65
27193,10,50,3,0.6,21,51,250000,0.750222,24,17,XRAI_1.00,0,0,sum,0.75
27193,10,50,3,0.6,21,64,250000,0.805333,26,17,XRAI_1.00,0,0,sum,0.8
27193,10,50,3,0.6,21,86,250000,0.851111,30,17,XRAI_1.00,0,0,sum,0.85
27193,10,50,3,0.6,21,128,250000,0.902667,31,17,XRAI_1.00,0,0,sum,0.9
27193,10,50,3,0.6,21,225,250000,0.951111,35,17,XRAI_1.00,0,0,sum,0.95
27193,10,50,3,0.6,21,2363,250000,1,35,17,XRAI_1.00,0,1,sum,1
29347,10,50,3,0.6,22,0,250000,0,22,22,XRAI_1.00,0,0,sum,0
29347,10,50,3,0.6,22,6,250000,0.111111,22,22,XRAI_1.00,0,0,sum,0.1
29347,10,50,3,0.6,22,13,250000,0.254222,24,22,XRAI_1.00,0,0,sum,0.25
29347,10,50,3,0.6,22,23,250000,0.414667,25,22,XRAI_1.00,0,0,sum,0.4
29347,10,50,3,0.6,22,32,250000,0.509778,27,22,XRAI_1.00,0,0,sum,0.5
29347,10,50,3,0.6,22,52,250000,0.657778,29,22,XRAI_1.00,0,0,sum,0.65
29347,10,50,3,0.6,22,71,250000,0.752,30,22,XRAI_1.00,0,0,sum,0.75
29347,10,50,3,0.6,22,87,250000,0.800444,30,22,XRAI_1.00,0,0,sum,0.8
29347,10,50,3,0.6,22,107,250000,0.851111,31,22,XRAI_1.00,0,0,sum,0.85
29347,10,50,3,0.6,22,133,250000,0.902222,34,22,XRAI_1.00,0,0,sum,0.9
29347,10,50,3,0.6,22,187,250000,0.950222,36,22,XRAI_1.00,0,0,sum,0.95
29347,10,50,3,0.6,22,2629,250000,1,37,22,XRAI_1.00,0,0,sum,1
31601,10,50,3,0.6,23,0,250000,0,14,14,XRAI_1.00,0,0,sum,0
31601,10,50,3,0.6,23,6,250000,0.125778,14,14,XRAI_1.00,0,0,sum,0.1
31601,10,50,3,0.6,23,11,250000,0.256,15,14,XRAI_1.00,0,0,sum,0.25
31601,10,50,3,0.6,23,20,250000,0.411556,20,14,XRAI_1.00,0,0,sum,0.4
31601,10,50,3,0.6,23,29,250000,0.517333,21,14,XRAI_1.00,0,0,sum,0.5
31601,10,50,3,0.6,23,50,250000,0.651556,25,14,XRAI_1.00,0,0,sum,0.65
31601,10,50,3,0.6,23,74,250000,0.750222,27,14,XRAI_1.00,0,1,sum,0.75
31601,10,50,3,0.6,23,101,250000,0.800889,27,14,XRAI_1.00,1,1,sum,0.8
31601,10,50,3,0.6,23,120,250000,0.850222,29,14,XRAI_1.00,1,1,sum,0.85
31601,10,50,3,0.6,23,161,250000,0.900889,30,14,XRAI_1.00,1,0,sum,0.9
31601,10,50,3,0.6,23,255,250000,0.951556,32,14,XRAI_1.00,0,0,sum,0.95
31601,10,50,3,0.6,23,1697,250000,1,32,14,XRAI_1.00,0,1,sum,1
33955,10,50,3,0.6,24,0,250000,0,20,20,XRAI_1.00,0,0,sum,0
33955,10,50,3,0.6,24,6,250000,0.108444,20,20,XRAI_1.00,0,0,sum,0.1
33955,10,50,3,0.6,24,11,250000,0.258222,21,20,XRAI_1.00,0,0,sum,0.25
33955,10,50,3,0.6,24,18,250000,0.411111,27,20,XRAI_1.00,0,0,sum,0.4
33955,10,50,3,0.6,24,26,250000,0.511556,28,20,XRAI_1.00,0,0,sum,0.5
33955,10,50,3,0.6,24,42,250000,0.655111,30,20,XRAI_1.00,0,0,sum,0.65
33955,10,50,3,0.6,24,60,250000,0.757333,31,20,XRAI_1.00,0,0,sum,0.75
33955,10,50,3,0.6,24,74,250000,0.8,31,20,XRAI_1.00,0,0,sum,0.8
33955,10,50,3,0.6,24,96,250000,0.854222,31,20,XRAI_1.00,0,0,sum,0.85
33955,10,50,3,0.6,24,120,250000,0.900444,31,20,XRAI_1.00,0,0,sum,0.9
33955,10,50,3,0.6,24,187,250000,0.950667,34,20,XRAI_1.00,0,0,sum,0.95
33955,10,50,3,0.6,24,2338,250000,1,36,20,XRAI_1.00,0,1,sum,1
36409,10,50,3,0.6,25,0,250000,0,15,15,XRAI_1.00,0,0,sum,0
36409,10,50,3,0.6,25,6,250000,0.101333,15,15,XRAI_1.00,0,0,sum,0.1
36409,10,50,3,0.6,25,11,250000,0.267556,16,15,XRAI_1.00,0,0,sum,0.25
36409,10,50,3,0.6,25,18,250000,0.407111,17,15,XRAI_1.00,0,0,sum,0.4
36409,10,50,3,0.6,25,27,250000,0.508444,19,15,XRAI_1.00,0,0,sum,0.5
36409,10,50,3,0.6,25,45,250000,0.652444,21,15,XRAI_1.00,0,0,sum,0.65
36409,10,50,3,0.6,25,64,250000,0.752444,23,15,XRAI_1.00,0,0,sum,0.75
36409,10,50,3,0.6,25,93,250000,0.802222,26,15,XRAI_1.00,0,0,sum,0.8
36409,10,50,3,0.6,25,109,250000,0.858222,26,15,XRAI_1.00,0,0,sum,0.85
36409,10,50,3,0.6,25,135,250000,0.903556,28,15,XRAI_1.00,0,0,sum,0.9
36409,10,50,3,0.6,25,201,250000,0.951556,31,15,XRAI_1.00,0,0,sum,0.95
36409,10,50,3,0.6,25,1617,250000,1,31,15,XRAI_1.00,0,0,sum,1
38963,10,50,3,0.6,26,0,250000,0,18,18,XRAI_1.00,0,0,sum,0
38963,10,50,3,0.6,26,4,250000,0.118667,18,18,XRAI_1.00,0,0,sum,0.1
38963,10,50,3,0.6,26,11,250000,0.268,21,18,XRAI_1.00,0,0,sum,0.25
38963,10,50,3,0.6,26,16,250000,0.408889,21,18,XRAI_1.00,0,0,sum,0.4
38963,10,50,3,0.6,26,21,250000,0.508,21,18,XRAI_1.00,0,0,sum,0.5
38963,10,50,3,0.6,26,39,250000,0.654222,29,18,XRAI_1.00,0,0,sum,0.65
38963,10,50,3,0.6,26,68,250000,0.750667,28,18,XRAI_1.00,0,0,sum,0.75
38963,10,50,3,0.6,26,81,250000,0.806222,27,18,XRAI_1.00,0,0,sum,0.8
38963,10,50,3,0.6,26,100,250000,0.850222,27,18,XRAI_1.00,0,0,sum,0.85
38963,10,50,3,0.6,26,134,250000,0.9,32,18,XRAI_1.00,0,0,sum,0.9
38963,10,50,3,0.6,26,206,250000,0.951556,31,18,XRAI_1.00,0,0,sum,0.95
38963,10,50,3,0.6,26,1748,250000,1,36,18,XRAI_1.00,0,0,sum,1
41617,10,50,3,0.6,27,0,250000,0,20,20,XRAI_1.00,0,0,sum,0
41617,10,50,3,0.6,27,2,250000,0.132889,20,20,XRAI_1.00,0,0,sum,0.1
41617,10,50,3,0.6,27,7,250000,0.268444,20,20,XRAI_1.00,0,0,sum,0.25
41617,10,50,3,0.6,27,17,250000,0.405333,22,20,XRAI_1.00,0,0,sum,0.4
41617,10,50,3,0.6,27,22,250000,0.509333,23,20,XRAI_1.00,0,0,sum,0.5
41617,10,50,3,0.6,27,39,250000,0.651556,29,20,XRAI_1.00,0,0,sum,0.65
41617,10,50,3,0.6,27,62,250000,0.752,28,20,XRAI_1.00,0,0,sum,0.75
41617,10,50,3,0.6,27,79,250000,0.800444,34,20,XRAI_1.00,0,0,sum,0.8
41617,10,50,3,0.6,27,96,250000,0.852444,34,20,XRAI_1.00,0,0,sum,0.85
41617,10,50,3,0.6,27,132,250000,0.901333,32,20,XRAI_1.00,0,0,sum,0.9
41617,10,50,3,0.6,27,182,250000,0.952444,34,20,XRAI_1.00,0,0,sum,0.95
41617,10,50,3,0.6,27,1364,250000,1,35,20,XRAI_1.00,0,0,sum,1
44371,10,50,3,0.6,28,0,250000,0,20,20,XRAI_1.00,0,0,sum,0
44371,10,50,3,0.6,28,5,250000,0.127556,20,20,XRAI_1.00,0,0,sum,0.1
44371,10,50,3,0.6,28,9,250000,0.251556,20,20,XRAI_1.00,0,0,sum,0.25
44371,10,50,3,0.6,28,20,250000,0.409778,23,20,XRAI_1.00,0,0,sum,0.4
44371,10,50,3,0.6,28,27,250000,0.500444,25,20,XRAI_1.00,0,0,sum,0.5
44371,10,50,3,0.6,28,46,250000,0.661778,27,20,XRAI_1.00,0,0,sum,0.65
44371,10,50,3,0.6,28,71,250000,0.753333,30,20,XRAI_1.00,0,0,sum,0.75
44371,10,50,3,0.6,28,88,250000,0.806222,31,20,XRAI_1.00,0,0,sum,0.8
44371,10,50,3,0.6,28,114,250000,0.852,33,20,XRAI_1.00,0,0,sum,0.85
44371,10,50,3,0.6,28,147,250000,0.900889,33,20,XRAI_1.00,0,0,sum,0.9
44371,10,50,3,0.6,28,227,250000,0.952889,36,20,XRAI_1.00,0,0,sum,0.95
44371,10,50,3,0.6,28,2077,250000,1,37,20,XRAI_1.00,0,0,sum,1
47225,10,50,3,0.6,29,0,250000,0,16,16,XRAI_1.00,1,1,sum,0
47225,10,50,3,0.6,29,3,250000,0.110222,16,16,XRAI_1.00,1,1,sum,0.1
47225,10,50,3,0.6,29,10,250000,0.28,17,16,XRAI_1.00,1,1,sum,0.25
47225,10,50,3,0.6,29,18,250000,0.414667,20,16,XRAI_1.00,1,1,sum,0.4
47225,10,50,3,0.6,29,26,250000,0.505333,20,16,XRAI_1.00,1,1,sum,0.5
47225,10,50,3,0.6,29,43,250000,0.652889,29,16,XRAI_1.00,1,1,sum,0.65
47225,10,50,3,0.6,29,60,250000,0.752444,29,16,XRAI_1.00,1,1,sum,0.75
47225,10,50,3,0.6,29,73,250000,0.804444,29,16,XRAI_1.00,1,1,sum,0.8
47225,10,50,3,0.6,29,86,250000,0.851556,30,16,XRAI_1.00,1,1,sum,0.85
47225,10,50,3,0.6,29,111,250000,0.900889,29,16,XRAI_1.00,1,1,sum,0.9
47225,10,50,3,0.6,29,162,250000,0.950222,32,16,XRAI_1.00,1,1,sum,0.95
47225,10,50,3,0.6,29,2052,250000,1,35,16,XRAI_1.00,1,1,sum,1
5059,10,50,3,1,0,0,250000,0,21,21,XRAI_1.00,0,0,sum,0
5059,10,50,3,1,0,5,250000,0.129333,21,21,XRAI_1.00,0,0,sum,0.1
5059,10,50,3,1,0,10,250000,0.262667,22,21,XRAI_1.00,0,0,sum,0.25
5059,10,50,3,1,0,20,250000,0.418667,24,21,XRAI_1.00,0,0,sum,0.4
5059,10,50,3,1,0,30,250000,0.501333,25,21,XRAI_1.00,0,0,sum,0.5
5059,10,50,3,1,0,48,250000,0.659556,32,21,XRAI_1.00,0,0,sum,0.65
5059,10,50,3,1,0,61,250000,0.751111,30,21,XRAI_1.00,0,0,sum,0.75
5059,10,50,3,1,0,77,250000,0.804444,30,21,XRAI_1.00,0,0,sum,0.8
5059,10,50,3,1,0,93,250000,0.855556,36,21,XRAI_1.00,0,0,sum,0.85
5059,10,50,3,1,0,110,250000,0.903556,35,21,XRAI_1.00,0,0,sum,0.9
5059,10,50,3,1,0,166,250000,0.950222,36,21,XRAI_1.00,0,0,sum,0.95
5059,10,50,3,1,0,1191,250000,1,36,21,XRAI_1.00,0,1,sum,1
5113,10,50,3,1,1,0,250000,0,18,18,XRAI_1.00,0,0,sum,0
5113,10,50,3,1,1,4,250000,0.112889,18,18,XRAI_1.00,0,0,sum,0.1
5113,10,50,3,1,1,10,250000,0.263556,18,18,XRAI_1.00,0,0,sum,0.25
5113,10,50,3,1,1,15,250000,0.406222,20,18,XRAI_1.00,0,0,sum,0.4
5113,10,50,3,1,1,22,250000,0.500889,26,18,XRAI_1.00,0,0,sum,0.5
5113,10,50,3,1,1,36,250000,0.655111,27,18,XRAI_1.00,0,0,sum,0.65
5113,10,50,3,1,1,56,250000,0.752889,29,18,XRAI_1.00,0,0,sum,0.75
5113,10,50,3,1,1,67,250000,0.806222,29,18,XRAI_1.00,0,0,sum,0.8
5113,10,50,3,1,1,82,250000,0.852,30,18,XRAI_1.00,0,0,sum,0.85
5113,10,50,3,1,1,113,250000,0.902667,30,18,XRAI_1.00,0,0,sum,0.9
5113,10,50,3,1,1,160,250000,0.951556,34,18,XRAI_1.00,0,0,sum,0.95
5113,10,50,3,1,1,1646,250000,1,39,18,XRAI_1.00,0,0,sum,1
5267,10,50,3,1,2,0,250000,0,16,16,XRAI_1.00,0,0,sum,0
5267,10,50,3,1,2,4,250000,0.104444,16,16,XRAI_1.00,0,0,sum,0.1
5267,10,50,3,1,2,10,250000,0.268,16,16,XRAI_1.00,0,0,sum,0.25
5267,10,50,3,1,2,16,250000,0.407111,22,16,XRAI_1.00,0,0,sum,0.4
5267,10,50,3,1,2,23,250000,0.507111,24,16,XRAI_1.00,0,0,sum,0.5
5267,10,50,3,1,2,36,250000,0.658222,25,16,XRAI_1.00,0,0,sum,0.65
5267,10,50,3,1,2,53,250000,0.752444,27,16,XRAI_1.00,0,0,sum,0.75
5267,10,50,3,1,2,72,250000,0.8,27,16,XRAI_1.00,0,1,sum,0.8
5267,10,50,3,1,2,88,250000,0.852,30,16,XRAI_1.00,1,1,sum,0.85
5267,10,50,3,1,2,111,250000,0.9,32,16,XRAI_1.00,1,1,sum,0.9
5267,10,50,3,1,2,175,250000,0.950222,33,16,XRAI_1.00,1,0,sum,0.95
5267,10,50,3,1,2,1590,250000,1,36,16,XRAI_1.00,0,0,sum,1
5521,10,50,3,1,3,0,250000,0,20,20,XRAI_1.00,0,0,sum,0
5521,10,50,3,1,3,5,250000,0.110222,20,20,XRAI_1.00,0,0,sum,0.1
5521,10,50,3,1,3,11,250000,0.254222,21,20,XRAI_1.00,0,0,sum,0.25
5521,10,50,3,1,3,21,250000,0.413333,22,20,XRAI_1.00,0,0,sum,0.4
5521,10,50,3,1,3,27,250000,0.508889,23,20,XRAI_1.00,0,0,sum,0.5
5521,10,50,3,1,3,45,250000,0.654667,26,20,XRAI_1.00,0,0,sum,0.65
5521,10,50,3,1,3,60,250000,0.754222,26,20,XRAI_1.00,0,0,sum,0.75
5521,10,50,3,1,3,72,250000,0.802222,31,20,XRAI_1.00,0,0,sum,0.8
5521,10,50,3,1,3,96,250000,0.852444,34,20,XRAI_1.00,0,0,sum,0.85
5521,10,50,3,1,3,122,250000,0.9,38,20,XRAI_1.00,0,0,sum,0.9
5521,10,50,3,1,3,167,250000,0.950667,37,20,XRAI_1.00,0,0,sum,0.95
5521,10,50,3,1,3,1177,250000,1,38,20,XRAI_1.00,0,0,sum,1
5875,10,50,3,1,4,0,250000,0,18,18,XRAI_1.00,0,0,sum,0
5875,10,50,3,1,4,4,250000,0.110667,18,18,XRAI_1.00,0,0,sum,0.1
5875,10,50,3,1,4,10,250000,0.260889,19,18,XRAI_1.00,0,0,sum,0.25
5875,10,50,3,1,4,20,250000,0.401333,20,18,XRAI_1.00,0,0,sum,0.4
5875,10,50,3,1,4,30,250000,0.504889,20,18,XRAI_1.00,0,0,sum,0.5
5875,10,50,3,1,4,48,250000,0.652444,28,18,XRAI_1.00,0,0,sum,0.65
5875,10,50,3,1,4,67,250000,0.756444,32,18,XRAI_1.00,0,0,sum,0.75
5875,10,50,3,1,4,78,250000,0.8,33,18,XRAI_1.00,0,0,sum,0.8
5875,10,50,3,1,4,91,250000,0.852,34,18,XRAI_1.00,0,0,sum,0.85
5875,10,50,3,1,4,120,250000,0.9,34,18,XRAI_1.00,0,0,sum,0.9
5875,10,50,3,1,4,172,250000,0.952,34,18,XRAI_1.00,0,0,sum,0.95
5875,10,50,3,1,4,2228,250000,1,37,18,XRAI_1.00,0,0,sum,1
6329,10,50,3,1,5,0,250000,0,18,18,XRAI_1.00,0,0,sum,0
6329,10,50,3,1,5,5,250000,0.112444,18,18,XRAI_1.00,0,0,sum,0.1
6329,10,50,3,1,5,12,250000,0.256,18,18,XRAI_1.00,0,0,sum,0.25
6329,10,50,3,1,5,19,250000,0.416444,22,18,XRAI_1.00,0,0,sum,0.4
6329,10,50,3,1,5,24,250000,0.509778,27,18,XRAI_1.00,0,0,sum,0.5
6329,10,50,3,1,5,37,250000,0.652889,30,18,XRAI_1.00,0,0,sum,0.65
6329,10,50,3,1,5,53,250000,0.754667,30,18,XRAI_1.00,0,0,sum,0.75
6329,10,50,3,1,5,65,250000,0.800889,32,18,XRAI_1.00,0,0,sum,0.8
6329,10,50,3,1,5,85,250000,0.850667,32,18,XRAI_1.00,0,0,sum,0.85
6329,10,50,3,1,5,128,250000,0.900444,37,18,XRAI_1.00,0,0,sum,0.9
6329,10,50,3,1,5,205,250000,0.951111,36,18,XRAI_1.00,0,0,sum,0.95
6329,10,50,3,1,5,1170,250000,1,36,18,XRAI_1.00,0,0,sum,1
6883,10,50,3,1,6,0,250000,0,18,18,XRAI_1.00,0,0,sum,0
6883,10,50,3,1,6,7,250000,0.124,18,18,XRAI_1.00,0,0,sum,0.1
6883,10,50,3,1,6,12,250000,0.265333,18,18,XRAI_1.00,0,0,sum,0.25
6883,10,50,3,1,6,19,250000,0.407111,19,18,XRAI_1.00,0,0,sum,0.4
6883,10,50,3,1,6,25,250000,0.501778,22,18,XRAI_1.00,0,0,sum,0.5
6883,10,50,3,1,6,41,250000,0.654222,33,18,XRAI_1.00,0,0,sum,0.65
6883,10,50,3,1,6,58,250000,0.752,31,18,XRAI_1.00,0,0,sum,0.75
6883,10,50,3,1,6,69,250000,0.802222,31,18,XRAI_1.00,0,0,sum,0.8
6883,10,50,3,1,6,88,250000,0.852,31,18,XRAI_1.00,0,0,sum,0.85
6883,10,50,3,1,6,114,250000,0.900889,35,18,XRAI_1.00,0,0,sum,0.9
6883,10,50,3,1,6,176,250000,0.951556,37,18,XRAI_1.00,0,0,sum,0.95
6883,10,50,3,1,6,879,250000,1,38,18,XRAI_1.00,0,0,sum,1
7537,10,50,3,1,7,0,250000,0,19,19,XRAI_1.00,0,0,sum,0
7537,10,50,3,1,7,5,250000,0.108889,19,19,XRAI_1.00,0,0,sum,0.1
7537,10,50,3,1,7,10,250000,0.257778,19,19,XRAI_1.00,0,0,sum,0.25
7537,10,50,3,1,7,18,250000,0.413778,23,19,XRAI_1.00,0,0,sum,0.4
7537,10,50,3,1,7,24,250000,0.511111,24,19,XRAI_1.00,0,0,sum,0.5
7537,10,50,3,1,7,43,250000,0.651556,27,19,XRAI_1.00,0,0,sum,0.65
7537,10,50,3,1,7,66,250000,0.752,27,19,XRAI_1.00,0,0,sum,0.75
7537,10,50,3,1,7,78,250000,0.804,27,19,XRAI_1.00,0,0,sum,0.8
7537,10,50,3,1,7,96,250000,0.852889,29,19,XRAI_1.00,0,0,sum,0.85
7537,10,50,3,1,7,123,250000,0.900444,31,19,XRAI_1.00,0,0,sum,0.9
7537,10,50,3,1,7,188,250000,0.951111,33,19,XRAI_1.00,0,0,sum,0.95
7537,10,50,3,1,7,1130,250000,1,35,19,XRAI_1.00,0,0,sum,1
8291,10,50,3,1,8,0,250000,0,22,22,XRAI_1.00,0,0,sum,0
8291,10,50,3,1,8,4,250000,0.116444,22,22,XRAI_1.00,0,0,sum,0.1
8291,10,50,3,1,8,11,250000,0.272889,22,22,XRAI_1.00,0,0,sum,0.25
