seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,div_threshold
34363,25,50,3,0.6,1,1562500,1562500,0.994462,41,32,XRAI_1.50,1,1,eucl,1
37517,25,50,3,0.6,2,22,1562500,0.258494,32,32,XRAI_1.50,0,0,eucl,0.25
37517,25,50,3,0.6,2,42,1562500,0.511226,33,32,XRAI_1.50,0,0,eucl,0.5
37517,25,50,3,0.6,2,106,1562500,0.750334,37,32,XRAI_1.50,0,0,eucl,0.75
37517,25,50,3,0.6,2,183,1562500,0.850615,39,32,XRAI_1.50,0,0,eucl,0.85
70645,25,30,5,1,15,562500,562500,0.987528,25,17,XRAI_1.50,1,1,eucl,1
74581,25,30,5,1,16,17,562500,0.265637,14,14,XRAI_1.50,0,0,eucl,0.25
74581,25,30,5,1,16,29,562500,0.509675,14,14,XRAI_1.50,0,0,eucl,0.5
74581,25,30,5,1,16,64,562500,0.750326,15,14,XRAI_1.50,0,0,eucl,0.75
74581,25,30,5,1,16,117,562500,0.850904,19,14,XRAI_1.50,0,1,eucl,0.85
74581,25,30,5,1,16,562500,562500,0.986667,25,14,XRAI_1.50,1,1,eucl,1
78577,25,30,5,1,17,16,562500,0.267063,16,16,XRAI_1.50,0,1,eucl,0.25
78577,25,30,5,1,17,31,562500,0.504677,16,16,XRAI_1.50,1,1,eucl,0.5
78577,25,30,5,1,17,70,562500,0.753874,20,16,XRAI_1.50,1,1,eucl,0.75
78577,25,30,5,1,17,121,562500,0.85109,20,16,XRAI_1.50,1,1,eucl,0.85
37517,25,50,3,0.6,2,1562500,1562500,0.994584,41,32,XRAI_1.50,0,1,eucl,1
40771,25,50,3,0.6,3,23,1562500,0.26184,32,32,XRAI_1.50,0,1,eucl,0.25
40771,25,50,3,0.6,3,48,1562500,0.502717,33,32,XRAI_1.50,1,1,eucl,0.5
40771,25,50,3,0.6,3,115,1562500,0.754415,35,32,XRAI_1.50,1,1,eucl,0.75
40771,25,50,3,0.6,3,187,1562500,0.850481,37,32,XRAI_1.50,1,1,eucl,0.85
78577,25,30,5,1,17,562500,562500,0.987234,25,16,XRAI_1.50,1,0,eucl,1
82633,25,30,5,1,18,15,562500,0.259347,22,22,XRAI_1.50,0,0,eucl,0.25
82633,25,30,5,1,18,30,562500,0.509022,22,22,XRAI_1.50,0,0,eucl,0.5
82633,25,30,5,1,18,64,562500,0.751829,22,22,XRAI_1.50,0,0,eucl,0.75
82633,25,30,5,1,18,121,562500,0.851177,23,22,XRAI_1.50,0,1,eucl,0.85
82633,25,30,5,1,18,562500,562500,0.987828,26,22,XRAI_1.50,1,1,eucl,1
86749,25,30,5,1,19,15,562500,0.252228,16,16,XRAI_1.50,0,0,eucl,0.25
86749,25,30,5,1,19,27,562500,0.51126,16,16,XRAI_1.50,0,1,eucl,0.5
86749,25,30,5,1,19,63,562500,0.756651,19,16,XRAI_1.50,1,1,eucl,0.75
86749,25,30,5,1,19,116,562500,0.851489,20,16,XRAI_1.50,1,1,eucl,0.85
86749,25,30,5,1,19,562500,562500,0.987677,25,16,XRAI_1.50,1,1,eucl,1
90925,25,30,5,1,20,18,562500,0.251339,14,14,XRAI_1.50,0,0,eucl,0.25
90925,25,30,5,1,20,34,562500,0.50646,16,14,XRAI_1.50,0,0,eucl,0.5
90925,25,30,5,1,20,69,562500,0.753514,17,14,XRAI_1.50,0,0,eucl,0.75
90925,25,30,5,1,20,119,562500,0.853814,18,14,XRAI_1.50,0,1,eucl,0.85
40771,25,50,3,0.6,3,1562500,1562500,0.995101,42,32,XRAI_1.50,1,0,eucl,1
44125,25,50,3,0.6,4,20,1562500,0.259822,31,31,XRAI_1.50,0,0,eucl,0.25
44125,25,50,3,0.6,4,43,1562500,0.50149,32,31,XRAI_1.50,0,0,eucl,0.5
44125,25,50,3,0.6,4,106,1562500,0.750267,33,31,XRAI_1.50,0,0,eucl,0.75
44125,25,50,3,0.6,4,201,1562500,0.851236,36,31,XRAI_1.50,0,0,eucl,0.85
90925,25,30,5,1,20,562500,562500,0.987234,24,14,XRAI_1.50,1,1,eucl,1
95161,25,30,5,1,21,16,562500,0.264022,15,15,XRAI_1.50,0,0,eucl,0.25
95161,25,30,5,1,21,31,562500,0.51247,15,15,XRAI_1.50,0,0,eucl,0.5
95161,25,30,5,1,21,70,562500,0.750237,19,15,XRAI_1.50,0,0,eucl,0.75
95161,25,30,5,1,21,126,562500,0.850272,19,15,XRAI_1.50,0,0,eucl,0.85
95161,25,30,5,1,21,562500,562500,0.987981,24,15,XRAI_1.50,0,1,eucl,1
99457,25,30,5,1,22,15,562500,0.277774,15,15,XRAI_1.50,0,1,eucl,0.25
99457,25,30,5,1,22,26,562500,0.50161,15,15,XRAI_1.50,1,1,eucl,0.5
99457,25,30,5,1,22,62,562500,0.755649,16,15,XRAI_1.50,1,0,eucl,0.75
99457,25,30,5,1,22,101,562500,0.850136,17,15,XRAI_1.50,0,0,eucl,0.85
44125,25,50,3,0.6,4,1562500,1562500,0.995101,41,31,XRAI_1.50,0,0,eucl,1
47579,25,50,3,0.6,5,21,1562500,0.255901,30,30,XRAI_1.50,0,0,eucl,0.25
47579,25,50,3,0.6,5,46,1562500,0.502102,31,30,XRAI_1.50,0,0,eucl,0.5
47579,25,50,3,0.6,5,120,1562500,0.751519,33,30,XRAI_1.50,0,0,eucl,0.75
47579,25,50,3,0.6,5,201,1562500,0.851568,36,30,XRAI_1.50,0,0,eucl,0.85
99457,25,30,5,1,22,562500,562500,0.98709,24,15,XRAI_1.50,0,1,eucl,1
103813,25,30,5,1,23,16,562500,0.259572,15,15,XRAI_1.50,0,0,eucl,0.25
103813,25,30,5,1,23,30,562500,0.508103,16,15,XRAI_1.50,0,0,eucl,0.5
103813,25,30,5,1,23,60,562500,0.750423,17,15,XRAI_1.50,0,1,eucl,0.75
103813,25,30,5,1,23,112,562500,0.850979,19,15,XRAI_1.50,1,1,eucl,0.85
103813,25,30,5,1,23,562500,562500,0.988137,25,15,XRAI_1.50,1,1,eucl,1
108229,25,30,5,1,24,16,562500,0.255721,17,17,XRAI_1.50,0,0,eucl,0.25
108229,25,30,5,1,24,30,562500,0.51006,17,17,XRAI_1.50,0,0,eucl,0.5
108229,25,30,5,1,24,58,562500,0.750274,18,17,XRAI_1.50,0,0,eucl,0.75
108229,25,30,5,1,24,101,562500,0.852829,21,17,XRAI_1.50,0,1,eucl,0.85
47579,25,50,3,0.6,5,1562500,1562500,0.996,41,30,XRAI_1.50,0,0,eucl,1
51133,25,50,3,0.6,6,26,1562500,0.255566,30,30,XRAI_1.50,0,0,eucl,0.25
51133,25,50,3,0.6,6,50,1562500,0.501635,32,30,XRAI_1.50,0,0,eucl,0.5
51133,25,50,3,0.6,6,121,1562500,0.752417,34,30,XRAI_1.50,0,0,eucl,0.75
51133,25,50,3,0.6,6,196,1562500,0.851209,38,30,XRAI_1.50,0,0,eucl,0.85
108229,25,30,5,1,24,562500,562500,0.987528,25,17,XRAI_1.50,1,1,eucl,1
112705,25,30,5,1,25,16,562500,0.250131,17,17,XRAI_1.50,0,0,eucl,0.25
112705,25,30,5,1,25,37,562500,0.502648,17,17,XRAI_1.50,0,0,eucl,0.5
112705,25,30,5,1,25,76,562500,0.754537,18,17,XRAI_1.50,0,1,eucl,0.75
112705,25,30,5,1,25,126,562500,0.850173,21,17,XRAI_1.50,1,1,eucl,0.85
112705,25,30,5,1,25,562500,562500,0.98709,25,17,XRAI_1.50,1,1,eucl,1
117241,25,30,5,1,26,20,562500,0.261867,19,19,XRAI_1.50,0,0,eucl,0.25
117241,25,30,5,1,26,36,562500,0.505298,19,19,XRAI_1.50,0,0,eucl,0.5
117241,25,30,5,1,26,71,562500,0.75023,20,19,XRAI_1.50,0,0,eucl,0.75
117241,25,30,5,1,26,119,562500,0.850755,21,19,XRAI_1.50,0,0,eucl,0.85
117241,25,30,5,1,26,562500,562500,0.987981,26,19,XRAI_1.50,0,0,eucl,1
121837,25,30,5,1,27,14,562500,0.254127,15,15,XRAI_1.50,0,0,eucl,0.25
121837,25,30,5,1,27,27,562500,0.512075,16,15,XRAI_1.50,0,1,eucl,0.5
121837,25,30,5,1,27,59,562500,0.750282,17,15,XRAI_1.50,1,1,eucl,0.75
121837,25,30,5,1,27,110,562500,0.850309,19,15,XRAI_1.50,1,1,eucl,0.85
51133,25,50,3,0.6,6,1562500,1562500,0.99568,41,30,XRAI_1.50,0,0,eucl,1
54787,25,50,3,0.6,7,24,1562500,0.262484,30,30,XRAI_1.50,0,0,eucl,0.25
54787,25,50,3,0.6,7,50,1562500,0.508287,30,30,XRAI_1.50,0,0,eucl,0.5
54787,25,50,3,0.6,7,105,1562500,0.751176,35,30,XRAI_1.50,0,1,eucl,0.75
54787,25,50,3,0.6,7,179,1562500,0.850405,34,30,XRAI_1.50,1,1,eucl,0.85
121837,25,30,5,1,27,562500,562500,0.986667,24,15,XRAI_1.50,1,1,eucl,1
126493,25,30,5,1,28,17,562500,0.259317,16,16,XRAI_1.50,0,0,eucl,0.25
126493,25,30,5,1,28,33,562500,0.509373,17,16,XRAI_1.50,0,0,eucl,0.5
126493,25,30,5,1,28,70,562500,0.750928,18,16,XRAI_1.50,0,0,eucl,0.75
126493,25,30,5,1,28,119,562500,0.850235,20,16,XRAI_1.50,0,1,eucl,0.85
126493,25,30,5,1,28,562500,562500,0.987234,26,16,XRAI_1.50,1,0,eucl,1
131209,25,30,5,1,29,17,562500,0.253705,16,16,XRAI_1.50,0,0,eucl,0.25
131209,25,30,5,1,29,38,562500,0.505119,16,16,XRAI_1.50,0,0,eucl,0.5
131209,25,30,5,1,29,80,562500,0.750809,19,16,XRAI_1.50,0,0,eucl,0.75
131209,25,30,5,1,29,137,562500,0.850507,19,16,XRAI_1.50,0,0,eucl,0.85
54787,25,50,3,0.6,7,1562500,1562500,0.994836,41,30,XRAI_1.50,1,1,eucl,1
58541,25,50,3,0.6,8,20,1562500,0.267679,29,29,XRAI_1.50,0,0,eucl,0.25
58541,25,50,3,0.6,8,43,1562500,0.503179,30,29,XRAI_1.50,0,0,eucl,0.5
58541,25,50,3,0.6,8,110,1562500,0.752016,34,29,XRAI_1.50,0,0,eucl,0.75
58541,25,50,3,0.6,8,179,1562500,0.850374,36,29,XRAI_1.50,0,1,eucl,0.85
131209,25,30,5,1,29,562500,562500,0.986392,25,16,XRAI_1.50,0,1,eucl,1
251,2,50,1,0.3,0,5,10000,0.28,24,24,XRAI_1.50,0,0,eucl,0.25
251,2,50,1,0.3,0,9,10000,0.56,26,24,XRAI_1.50,0,0,eucl,0.5
251,2,50,1,0.3,0,16,10000,0.76,27,24,XRAI_1.50,0,0,eucl,0.75
251,2,50,1,0.3,0,28,10000,0.86,28,24,XRAI_1.50,0,0,eucl,0.85
251,2,50,1,0.3,0,172,10000,1,31,24,XRAI_1.50,0,0,eucl,1
1803,2,50,1,0.3,1,2,10000,0.32,28,26,XRAI_1.50,0,0,eucl,0.25
1803,2,50,1,0.3,1,7,10000,0.54,30,26,XRAI_1.50,0,0,eucl,0.5
1803,2,50,1,0.3,1,18,10000,0.76,31,26,XRAI_1.50,0,0,eucl,0.75
1803,2,50,1,0.3,1,39,10000,0.86,33,26,XRAI_1.50,0,0,eucl,0.85
1803,2,50,1,0.3,1,254,10000,1,32,26,XRAI_1.50,0,0,eucl,1
3455,2,50,1,0.3,2,6,10000,0.4,29,29,XRAI_1.50,0,0,eucl,0.25
3455,2,50,1,0.3,2,8,10000,0.54,30,29,XRAI_1.50,0,0,eucl,0.5
3455,2,50,1,0.3,2,20,10000,0.76,33,29,XRAI_1.50,0,0,eucl,0.75
3455,2,50,1,0.3,2,24,10000,0.86,34,29,XRAI_1.50,0,0,eucl,0.85
3455,2,50,1,0.3,2,43,10000,1,35,29,XRAI_1.50,0,0,eucl,1
5207,2,50,1,0.3,3,4,10000,0.3,28,27,XRAI_1.50,0,0,eucl,0.25
5207,2,50,1,0.3,3,10,10000,0.56,29,27,XRAI_1.50,0,0,eucl,0.5
5207,2,50,1,0.3,3,39,10000,0.8,33,27,XRAI_1.50,0,0,eucl,0.75
5207,2,50,1,0.3,3,49,10000,0.86,33,27,XRAI_1.50,0,0,eucl,0.85
5207,2,50,1,0.3,3,214,10000,1,33,27,XRAI_1.50,0,0,eucl,1
7059,2,50,1,0.3,4,5,10000,0.28,25,23,XRAI_1.50,0,0,eucl,0.25
7059,2,50,1,0.3,4,9,10000,0.5,29,23,XRAI_1.50,0,0,eucl,0.5
7059,2,50,1,0.3,4,25,10000,0.78,30,23,XRAI_1.50,0,0,eucl,0.75
7059,2,50,1,0.3,4,37,10000,0.86,30,23,XRAI_1.50,0,0,eucl,0.85
7059,2,50,1,0.3,4,192,10000,1,31,23,XRAI_1.50,0,0,eucl,1
9011,2,50,1,0.3,5,7,10000,0.4,25,23,XRAI_1.50,0,0,eucl,0.25
9011,2,50,1,0.3,5,10,10000,0.54,29,23,XRAI_1.50,0,0,eucl,0.5
9011,2,50,1,0.3,5,28,10000,0.78,31,23,XRAI_1.50,0,0,eucl,0.75
9011,2,50,1,0.3,5,46,10000,0.86,31,23,XRAI_1.50,0,0,eucl,0.85
9011,2,50,1,0.3,5,1004,10000,1,31,23,XRAI_1.50,0,0,eucl,1
11063,2,50,1,0.3,6,8,10000,0.28,25,23,XRAI_1.50,0,0,eucl,0.25
11063,2,50,1,0.3,6,14,10000,0.52,31,23,XRAI_1.50,0,1,eucl,0.5
11063,2,50,1,0.3,6,23,10000,0.76,30,23,XRAI_1.50,1,1,eucl,0.75
11063,2,50,1,0.3,6,41,10000,0.88,29,23,XRAI_1.50,1,0,eucl,0.85
11063,2,50,1,0.3,6,242,10000,1,31,23,XRAI_1.50,0,0,eucl,1
13215,2,50,1,0.3,7,6,10000,0.26,30,27,XRAI_1.50,0,0,eucl,0.25
13215,2,50,1,0.3,7,11,10000,0.52,30,27,XRAI_1.50,0,0,eucl,0.5
13215,2,50,1,0.3,7,21,10000,0.78,31,27,XRAI_1.50,0,0,eucl,0.75
13215,2,50,1,0.3,7,23,10000,0.86,31,27,XRAI_1.50,0,0,eucl,0.85
13215,2,50,1,0.3,7,250,10000,1,33,27,XRAI_1.50,0,0,eucl,1
15467,2,50,1,0.3,8,4,10000,0.28,25,25,XRAI_1.50,0,0,eucl,0.25
15467,2,50,1,0.3,8,19,10000,0.52,29,25,XRAI_1.50,0,0,eucl,0.5
15467,2,50,1,0.3,8,30,10000,0.76,32,25,XRAI_1.50,0,0,eucl,0.75
15467,2,50,1,0.3,8,41,10000,0.86,30,25,XRAI_1.50,0,0,eucl,0.85
15467,2,50,1,0.3,8,82,10000,1,32,25,XRAI_1.50,0,0,eucl,1
17819,2,50,1,0.3,9,4,10000,0.26,27,26,XRAI_1.50,0,0,eucl,0.25
17819,2,50,1,0.3,9,8,10000,0.52,30,26,XRAI_1.50,0,0,eucl,0.5
17819,2,50,1,0.3,9,19,10000,0.78,32,26,XRAI_1.50,0,0,eucl,0.75
17819,2,50,1,0.3,9,24,10000,0.88,31,26,XRAI_1.50,0,0,eucl,0.85
17819,2,50,1,0.3,9,175,10000,1,32,26,XRAI_1.50,0,0,eucl,1
20271,2,50,1,0.3,10,6,10000,0.38,25,25,XRAI_1.50,0,0,eucl,0.25
20271,2,50,1,0.3,10,10,10000,0.5,29,25,XRAI_1.50,0,0,eucl,0.5
20271,2,50,1,0.3,10,18,10000,0.78,31,25,XRAI_1.50,0,0,eucl,0.75
20271,2,50,1,0.3,10,29,10000,0.9,31,25,XRAI_1.50,0,0,eucl,0.85
20271,2,50,1,0.3,10,57,10000,1,32,25,XRAI_1.50,0,0,eucl,1
22823,2,50,1,0.3,11,2,10000,0.32,23,23,XRAI_1.50,0,0,eucl,0.25
22823,2,50,1,0.3,11,5,10000,0.52,27,23,XRAI_1.50,0,0,eucl,0.5
22823,2,50,1,0.3,11,19,10000,0.76,30,23,XRAI_1.50,0,0,eucl,0.75
22823,2,50,1,0.3,11,31,10000,0.86,31,23,XRAI_1.50,0,0,eucl,0.85
22823,2,50,1,0.3,11,175,10000,1,31,23,XRAI_1.50,0,0,eucl,1
25475,2,50,1,0.3,12,2,10000,0.26,24,23,XRAI_1.50,0,0,eucl,0.25
25475,2,50,1,0.3,12,10,10000,0.56,26,23,XRAI_1.50,0,0,eucl,0.5
25475,2,50,1,0.3,12,18,10000,0.82,30,23,XRAI_1.50,0,0,eucl,0.75
25475,2,50,1,0.3,12,20,10000,0.86,30,23,XRAI_1.50,0,0,eucl,0.85
25475,2,50,1,0.3,12,228,10000,1,31,23,XRAI_1.50,0,0,eucl,1
28227,2,50,1,0.3,13,11,10000,0.32,26,25,XRAI_1.50,0,0,eucl,0.25
28227,2,50,1,0.3,13,20,10000,0.54,27,25,XRAI_1.50,0,0,eucl,0.5
28227,2,50,1,0.3,13,26,10000,0.78,29,25,XRAI_1.50,0,0,eucl,0.75
28227,2,50,1,0.3,13,45,10000,0.86,31,25,XRAI_1.50,0,0,eucl,0.85
28227,2,50,1,0.3,13,116,10000,1,32,25,XRAI_1.50,0,1,eucl,1
31079,2,50,1,0.3,14,3,10000,0.28,26,26,XRAI_1.50,0,0,eucl,0.25
31079,2,50,1,0.3,14,7,10000,0.5,28,26,XRAI_1.50,0,0,eucl,0.5
31079,2,50,1,0.3,14,24,10000,0.82,32,26,XRAI_1.50,0,0,eucl,0.75
31079,2,50,1,0.3,14,34,10000,0.86,32,26,XRAI_1.50,0,0,eucl,0.85
31079,2,50,1,0.3,14,155,10000,1,33,26,XRAI_1.50,0,0,eucl,1
34031,2,50,1,0.3,15,6,10000,0.26,31,28,XRAI_1.50,0,0,eucl,0.25
34031,2,50,1,0.3,15,11,10000,0.5,31,28,XRAI_1.50,0,0,eucl,0.5
34031,2,50,1,0.3,15,20,10000,0.78,33,28,XRAI_1.50,0,0,eucl,0.75
34031,2,50,1,0.3,15,25,10000,0.88,34,28,XRAI_1.50,0,0,eucl,0.85
34031,2,50,1,0.3,15,81,10000,1,34,28,XRAI_1.50,0,0,eucl,1
37083,2,50,1,0.3,16,3,10000,0.3,27,27,XRAI_1.50,0,0,eucl,0.25
37083,2,50,1,0.3,16,8,10000,0.62,30,27,XRAI_1.50,0,0,eucl,0.5
37083,2,50,1,0.3,16,13,10000,0.76,33,27,XRAI_1.50,0,0,eucl,0.75
37083,2,50,1,0.3,16,60,10000,0.86,33,27,XRAI_1.50,0,0,eucl,0.85
37083,2,50,1,0.3,16,153,10000,1,33,27,XRAI_1.50,0,0,eucl,1
40235,2,50,1,0.3,17,1,10000,0.38,29,29,XRAI_1.50,0,0,eucl,0.25
40235,2,50,1,0.3,17,8,10000,0.52,29,29,XRAI_1.50,0,0,eucl,0.5
40235,2,50,1,0.3,17,24,10000,0.76,31,29,XRAI_1.50,0,0,eucl,0.75
40235,2,50,1,0.3,17,30,10000,0.86,33,29,XRAI_1.50,0,0,eucl,0.85
40235,2,50,1,0.3,17,131,10000,1,35,29,XRAI_1.50,0,0,eucl,1
43487,2,50,1,0.3,18,3,10000,0.32,21,21,XRAI_1.50,0,0,eucl,0.25
43487,2,50,1,0.3,18,7,10000,0.54,25,21,XRAI_1.50,0,0,eucl,0.5
43487,2,50,1,0.3,18,15,10000,0.76,26,21,XRAI_1.50,0,0,eucl,0.75
43487,2,50,1,0.3,18,24,10000,0.86,29,21,XRAI_1.50,0,0,eucl,0.85
43487,2,50,1,0.3,18,205,10000,1,29,21,XRAI_1.50,0,0,eucl,1
46839,2,50,1,0.3,19,7,10000,0.28,29,28,XRAI_1.50,0,0,eucl,0.25
46839,2,50,1,0.3,19,28,10000,0.5,31,28,XRAI_1.50,0,0,eucl,0.5
46839,2,50,1,0.3,19,40,10000,0.76,32,28,XRAI_1.50,0,0,eucl,0.75
46839,2,50,1,0.3,19,50,10000,0.86,34,28,XRAI_1.50,0,0,eucl,0.85
46839,2,50,1,0.3,19,95,10000,1,34,28,XRAI_1.50,0,0,eucl,1
50291,2,50,1,0.3,20,1,10000,0.32,25,25,XRAI_1.50,0,0,eucl,0.25
50291,2,50,1,0.3,20,5,10000,0.56,26,25,XRAI_1.50,0,0,eucl,0.5
50291,2,50,1,0.3,20,14,10000,0.78,31,25,XRAI_1.50,0,0,eucl,0.75
50291,2,50,1,0.3,20,16,10000,0.86,32,25,XRAI_1.50,0,0,eucl,0.85
50291,2,50,1,0.3,20,123,10000,1,32,25,XRAI_1.50,0,0,eucl,1
53843,2,50,1,0.3,21,3,10000,0.26,27,26,XRAI_1.50,0,0,eucl,0.25
53843,2,50,1,0.3,21,5,10000,0.56,31,26,XRAI_1.50,0,0,eucl,0.5
53843,2,50,1,0.3,21,12,10000,0.76,32,26,XRAI_1.50,0,0,eucl,0.75
53843,2,50,1,0.3,21,17,10000,0.86,33,26,XRAI_1.50,0,0,eucl,0.85
53843,2,50,1,0.3,21,132,10000,1,33,26,XRAI_1.50,0,0,eucl,1
57495,2,50,1,0.3,22,1,10000,0.26,25,25,XRAI_1.50,0,0,eucl,0.25
57495,2,50,1,0.3,22,7,10000,0.5,25,25,XRAI_1.50,0,0,eucl,0.5
57495,2,50,1,0.3,22,25,10000,0.8,28,25,XRAI_1.50,0,0,eucl,0.75
57495,2,50,1,0.3,22,36,10000,0.86,30,25,XRAI_1.50,0,0,eucl,0.85
57495,2,50,1,0.3,22,108,10000,1,32,25,XRAI_1.50,0,1,eucl,1
61247,2,50,1,0.3,23,3,10000,0.3,27,26,XRAI_1.50,0,0,eucl,0.25
61247,2,50,1,0.3,23,8,10000,0.52,32,26,XRAI_1.50,0,0,eucl,0.5
61247,2,50,1,0.3,23,24,10000,0.76,33,26,XRAI_1.50,0,0,eucl,0.75
61247,2,50,1,0.3,23,38,10000,0.86,33,26,XRAI_1.50,0,0,eucl,0.85
61247,2,50,1,0.3,23,72,10000,1,32,26,XRAI_1.50,0,0,eucl,1
65099,2,50,1,0.3,24,1,10000,0.26,27,27,XRAI_1.50,0,0,eucl,0.25
65099,2,50,1,0.3,24,4,10000,0.5,27,27,XRAI_1.50,0,0,eucl,0.5
65099,2,50,1,0.3,24,10,10000,0.76,31,27,XRAI_1.50,0,0,eucl,0.75
65099,2,50,1,0.3,24,23,10000,0.88,33,27,XRAI_1.50,0,0,eucl,0.85
65099,2,50,1,0.3,24,161,10000,1,33,27,XRAI_1.50,0,0,eucl,1
69051,2,50,1,0.3,25,3,10000,0.26,27,26,XRAI_1.50,0,0,eucl,0.25
69051,2,50,1,0.3,25,9,10000,0.5,28,26,XRAI_1.50,0,0,eucl,0.5
69051,2,50,1,0.3,25,24,10000,0.78,30,26,XRAI_1.50,0,0,eucl,0.75
69051,2,50,1,0.3,25,29,10000,0.86,30,26,XRAI_1.50,0,0,eucl,0.85
69051,2,50,1,0.3,25,266,10000,1,33,26,XRAI_1.50,0,0,eucl,1
73103,2,50,1,0.3,26,1,10000,0.26,30,30,XRAI_1.50,0,0,eucl,0.25
73103,2,50,1,0.3,26,7,10000,0.52,32,30,XRAI_1.50,0,0,eucl,0.5
73103,2,50,1,0.3,26,18,10000,0.8,35,30,XRAI_1.50,0,0,eucl,0.75
73103,2,50,1,0.3,26,19,10000,0.86,36,30,XRAI_1.50,0,0,eucl,0.85
73103,2,50,1,0.3,26,56,10000,1,35,30,XRAI_1.50,0,0,eucl,1
77255,2,50,1,0.3,27,5,10000,0.28,27,27,XRAI_1.50,0,0,eucl,0.25
77255,2,50,1,0.3,27,10,10000,0.56,28,27,XRAI_1.50,0,0,eucl,0.5
77255,2,50,1,0.3,27,19,10000,0.82,30,27,XRAI_1.50,0,0,eucl,0.75
77255,2,50,1,0.3,27,24,10000,0.86,31,27,XRAI_1.50,0,0,eucl,0.85
77255,2,50,1,0.3,27,127,10000,1,32,27,XRAI_1.50,0,0,eucl,1
81507,2,50,1,0.3,28,6,10000,0.26,30,30,XRAI_1.50,0,0,eucl,0.25
81507,2,50,1,0.3,28,10,10000,0.5,32,30,XRAI_1.50,0,0,eucl,0.5
81507,2,50,1,0.3,28,21,10000,0.76,34,30,XRAI_1.50,0,0,eucl,0.75
81507,2,50,1,0.3,28,27,10000,0.86,36,30,XRAI_1.50,0,0,eucl,0.85
81507,2,50,1,0.3,28,61,10000,1,36,30,XRAI_1.50,0,0,eucl,1
85859,2,50,1,0.3,29,8,10000,0.26,24,24,XRAI_1.50,0,0,eucl,0.25
85859,2,50,1,0.3,29,12,10000,0.54,29,24,XRAI_1.50,0,0,eucl,0.5
85859,2,50,1,0.3,29,37,10000,0.8,31,24,XRAI_1.50,0,0,eucl,0.75
85859,2,50,1,0.3,29,57,10000,0.86,31,24,XRAI_1.50,0,0,eucl,0.85
85859,2,50,1,0.3,29,287,10000,1,31,24,XRAI_1.50,0,0,eucl,1
251,2,50,1,0.6,0,5,10000,0.28,24,24,XRAI_1.50,0,0,eucl,0.25
251,2,50,1,0.6,0,9,10000,0.56,26,24,XRAI_1.50,0,0,eucl,0.5
251,2,50,1,0.6,0,13,10000,0.76,26,24,XRAI_1.50,0,0,eucl,0.75
251,2,50,1,0.6,0,26,10000,0.86,35,24,XRAI_1.50,0,0,eucl,0.85
251,2,50,1,0.6,0,47,10000,1,39,24,XRAI_1.50,0,0,eucl,1
3303,2,50,1,0.6,1,2,10000,0.28,26,26,XRAI_1.50,0,0,eucl,0.25
3303,2,50,1,0.6,1,6,10000,0.54,26,26,XRAI_1.50,0,0,eucl,0.5
3303,2,50,1,0.6,1,12,10000,0.76,32,26,XRAI_1.50,0,0,eucl,0.75
3303,2,50,1,0.6,1,16,10000,0.86,30,26,XRAI_1.50,0,0,eucl,0.85
3303,2,50,1,0.6,1,55,10000,1,36,26,XRAI_1.50,0,0,eucl,1
6455,2,50,1,0.6,2,4,10000,0.3,26,25,XRAI_1.50,0,0,eucl,0.25
6455,2,50,1,0.6,2,8,10000,0.5,30,25,XRAI_1.50,0,0,eucl,0.5
6455,2,50,1,0.6,2,15,10000,0.76,30,25,XRAI_1.50,0,0,eucl,0.75
6455,2,50,1,0.6,2,19,10000,0.86,34,25,XRAI_1.50,0,0,eucl,0.85
6455,2,50,1,0.6,2,35,10000,1,36,25,XRAI_1.50,0,0,eucl,1
9707,2,50,1,0.6,3,4,10000,0.28,27,25,XRAI_1.50,0,0,eucl,0.25
9707,2,50,1,0.6,3,7,10000,0.58,28,25,XRAI_1.50,0,0,eucl,0.5
9707,2,50,1,0.6,3,9,10000,0.76,29,25,XRAI_1.50,0,0,eucl,0.75
9707,2,50,1,0.6,3,16,10000,0.88,32,25,XRAI_1.50,0,0,eucl,0.85
9707,2,50,1,0.6,3,35,10000,1,39,25,XRAI_1.50,0,0,eucl,1
13059,2,50,1,0.6,4,3,10000,0.34,25,25,XRAI_1.50,0,0,eucl,0.25
13059,2,50,1,0.6,4,6,10000,0.5,31,25,XRAI_1.50,0,0,eucl,0.5
13059,2,50,1,0.6,4,13,10000,0.76,39,25,XRAI_1.50,0,0,eucl,0.75
13059,2,50,1,0.6,4,24,10000,0.86,38,25,XRAI_1.50,0,0,eucl,0.85
13059,2,50,1,0.6,4,119,10000,1,40,25,XRAI_1.50,0,0,eucl,1
16511,2,50,1,0.6,5,3,10000,0.26,35,28,XRAI_1.50,0,0,eucl,0.25
16511,2,50,1,0.6,5,9,10000,0.52,35,28,XRAI_1.50,0,0,eucl,0.5
16511,2,50,1,0.6,5,16,10000,0.76,35,28,XRAI_1.50,0,0,eucl,0.75
16511,2,50,1,0.6,5,25,10000,0.86,38,28,XRAI_1.50,0,0,eucl,0.85
16511,2,50,1,0.6,5,50,10000,1,39,28,XRAI_1.50,0,0,eucl,1
20063,2,50,1,0.6,6,4,10000,0.4,29,24,XRAI_1.50,0,0,eucl,0.25
