seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
13593,10,25,1,1,21,0,62500,0,5,5,XRAI_0.10,0,0,eucl,0
13593,10,25,1,1,21,4,62500,0.129261,5,5,XRAI_0.10,0,0,eucl,0.1
13593,10,25,1,1,21,8,62500,0.2572,5,5,XRAI_0.10,0,0,eucl,0.25
13593,10,25,1,1,21,14,62500,0.40184,6,5,XRAI_0.10,0,0,eucl,0.4
13593,10,25,1,1,21,21,62500,0.505012,6,5,XRAI_0.10,0,0,eucl,0.5
13593,10,25,1,1,21,36,62500,0.656683,6,5,XRAI_0.10,0,0,eucl,0.65
13593,10,25,1,1,21,48,62500,0.755378,8,5,XRAI_0.10,0,0,eucl,0.75
13593,10,25,1,1,21,57,62500,0.802775,8,5,XRAI_0.10,0,0,eucl,0.8
13593,10,25,1,1,21,68,62500,0.851646,13,5,XRAI_0.10,0,0,eucl,0.85
13593,10,25,1,1,21,95,62500,0.903483,13,5,XRAI_0.10,0,0,eucl,0.9
13593,10,25,1,1,21,143,62500,0.951192,14,5,XRAI_0.10,0,0,eucl,0.95
13593,10,25,1,1,21,678,62500,1,13,5,XRAI_0.10,0,0,eucl,1
14670,10,25,1,1,22,0,62500,0,10,10,XRAI_0.10,0,0,eucl,0
14670,10,25,1,1,22,6,62500,0.133949,10,10,XRAI_0.10,0,0,eucl,0.1
14670,10,25,1,1,22,10,62500,0.276846,10,10,XRAI_0.10,0,0,eucl,0.25
14670,10,25,1,1,22,15,62500,0.401246,11,10,XRAI_0.10,0,0,eucl,0.4
14670,10,25,1,1,22,23,62500,0.507244,11,10,XRAI_0.10,0,0,eucl,0.5
14670,10,25,1,1,22,42,62500,0.651594,12,10,XRAI_0.10,0,0,eucl,0.65
14670,10,25,1,1,22,60,62500,0.758302,13,10,XRAI_0.10,0,1,eucl,0.75
14670,10,25,1,1,22,76,62500,0.800712,13,10,XRAI_0.10,1,1,eucl,0.8
14670,10,25,1,1,22,96,62500,0.851407,13,10,XRAI_0.10,1,1,eucl,0.85
14670,10,25,1,1,22,136,62500,0.900579,14,10,XRAI_0.10,1,1,eucl,0.9
14670,10,25,1,1,22,177,62500,0.951558,15,10,XRAI_0.10,1,1,eucl,0.95
14670,10,25,1,1,22,828,62500,1,18,10,XRAI_0.10,1,0,eucl,1
15797,10,25,1,1,23,0,62500,0,10,10,XRAI_0.10,0,0,eucl,0
15797,10,25,1,1,23,5,62500,0.119818,10,10,XRAI_0.10,0,0,eucl,0.1
15797,10,25,1,1,23,10,62500,0.269801,10,10,XRAI_0.10,0,0,eucl,0.25
15797,10,25,1,1,23,17,62500,0.412334,10,10,XRAI_0.10,0,0,eucl,0.4
15797,10,25,1,1,23,23,62500,0.505048,10,10,XRAI_0.10,0,0,eucl,0.5
15797,10,25,1,1,23,41,62500,0.651033,11,10,XRAI_0.10,0,0,eucl,0.65
15797,10,25,1,1,23,58,62500,0.75256,11,10,XRAI_0.10,0,0,eucl,0.75
15797,10,25,1,1,23,70,62500,0.805589,16,10,XRAI_0.10,0,0,eucl,0.8
15797,10,25,1,1,23,87,62500,0.851048,15,10,XRAI_0.10,0,0,eucl,0.85
15797,10,25,1,1,23,126,62500,0.903299,16,10,XRAI_0.10,0,1,eucl,0.9
15797,10,25,1,1,23,192,62500,0.950111,18,10,XRAI_0.10,1,1,eucl,0.95
15797,10,25,1,1,23,906,62500,1,18,10,XRAI_0.10,1,0,eucl,1
16974,10,25,1,1,24,0,62500,0,9,9,XRAI_0.10,0,0,eucl,0
16974,10,25,1,1,24,4,62500,0.111376,9,9,XRAI_0.10,0,0,eucl,0.1
16974,10,25,1,1,24,9,62500,0.258782,9,9,XRAI_0.10,0,1,eucl,0.25
16974,10,25,1,1,24,18,62500,0.41394,10,9,XRAI_0.10,1,1,eucl,0.4
16974,10,25,1,1,24,25,62500,0.505263,11,9,XRAI_0.10,1,1,eucl,0.5
16974,10,25,1,1,24,41,62500,0.651594,12,9,XRAI_0.10,1,1,eucl,0.65
16974,10,25,1,1,24,56,62500,0.75487,12,9,XRAI_0.10,1,1,eucl,0.75
16974,10,25,1,1,24,64,62500,0.8,13,9,XRAI_0.10,1,1,eucl,0.8
16974,10,25,1,1,24,78,62500,0.854062,12,9,XRAI_0.10,1,1,eucl,0.85
16974,10,25,1,1,24,111,62500,0.901478,14,9,XRAI_0.10,1,0,eucl,0.9
16974,10,25,1,1,24,176,62500,0.950829,17,9,XRAI_0.10,0,1,eucl,0.95
2727,10,10,1,0.6,13,10000,10000,0.97418,2,0,XRAI_0.10,1,1,eucl,1
2999,10,10,1,0.6,14,0,10000,2.22045e-16,1,1,XRAI_0.10,0,0,eucl,0
2999,10,10,1,0.6,14,2,10000,0.114562,1,1,XRAI_0.10,0,0,eucl,0.1
2999,10,10,1,0.6,14,8,10000,0.288351,1,1,XRAI_0.10,0,0,eucl,0.25
2999,10,10,1,0.6,14,13,10000,0.424577,1,1,XRAI_0.10,0,0,eucl,0.4
2999,10,10,1,0.6,14,15,10000,0.501112,1,1,XRAI_0.10,0,0,eucl,0.5
2999,10,10,1,0.6,14,23,10000,0.66335,2,1,XRAI_0.10,0,1,eucl,0.65
2999,10,10,1,0.6,14,32,10000,0.753694,2,1,XRAI_0.10,1,1,eucl,0.75
2999,10,10,1,0.6,14,44,10000,0.802235,2,1,XRAI_0.10,1,1,eucl,0.8
2999,10,10,1,0.6,14,63,10000,0.850929,2,1,XRAI_0.10,1,1,eucl,0.85
2999,10,10,1,0.6,14,92,10000,0.9,2,1,XRAI_0.10,1,1,eucl,0.9
16974,10,25,1,1,24,766,62500,1,16,9,XRAI_0.10,1,1,eucl,1
18201,10,25,1,1,25,0,62500,0,6,6,XRAI_0.10,0,0,eucl,0
18201,10,25,1,1,25,5,62500,0.114803,6,6,XRAI_0.10,0,0,eucl,0.1
18201,10,25,1,1,25,10,62500,0.275937,6,6,XRAI_0.10,0,0,eucl,0.25
18201,10,25,1,1,25,16,62500,0.419885,7,6,XRAI_0.10,0,0,eucl,0.4
18201,10,25,1,1,25,22,62500,0.500827,7,6,XRAI_0.10,0,0,eucl,0.5
18201,10,25,1,1,25,37,62500,0.658032,8,6,XRAI_0.10,0,0,eucl,0.65
18201,10,25,1,1,25,56,62500,0.750913,8,6,XRAI_0.10,0,0,eucl,0.75
18201,10,25,1,1,25,67,62500,0.801338,8,6,XRAI_0.10,0,0,eucl,0.8
18201,10,25,1,1,25,83,62500,0.855655,8,6,XRAI_0.10,0,0,eucl,0.85
2999,10,10,1,0.6,14,788,10000,0.950559,3,1,XRAI_0.10,1,1,eucl,0.95
18201,10,25,1,1,25,111,62500,0.901117,10,6,XRAI_0.10,0,0,eucl,0.9
18201,10,25,1,1,25,163,62500,0.951926,10,6,XRAI_0.10,0,0,eucl,0.95
18201,10,25,1,1,25,819,62500,1,14,6,XRAI_0.10,0,1,eucl,1
19478,10,25,1,1,26,0,62500,0,7,7,XRAI_0.10,0,0,eucl,0
19478,10,25,1,1,26,5,62500,0.104659,7,7,XRAI_0.10,0,0,eucl,0.1
19478,10,25,1,1,26,9,62500,0.262268,7,7,XRAI_0.10,0,0,eucl,0.25
19478,10,25,1,1,26,16,62500,0.411035,8,7,XRAI_0.10,0,0,eucl,0.4
19478,10,25,1,1,26,20,62500,0.527165,9,7,XRAI_0.10,0,0,eucl,0.5
19478,10,25,1,1,26,37,62500,0.658865,10,7,XRAI_0.10,0,0,eucl,0.65
19478,10,25,1,1,26,55,62500,0.756982,12,7,XRAI_0.10,0,0,eucl,0.75
19478,10,25,1,1,26,66,62500,0.80107,12,7,XRAI_0.10,0,0,eucl,0.8
19478,10,25,1,1,26,83,62500,0.852367,11,7,XRAI_0.10,0,0,eucl,0.85
19478,10,25,1,1,26,116,62500,0.901658,11,7,XRAI_0.10,0,0,eucl,0.9
19478,10,25,1,1,26,172,62500,0.950469,12,7,XRAI_0.10,0,0,eucl,0.95
19478,10,25,1,1,26,844,62500,1,14,7,XRAI_0.10,0,0,eucl,1
20805,10,25,1,1,27,0,62500,0,10,10,XRAI_0.10,1,1,eucl,0
20805,10,25,1,1,27,5,62500,0.125248,10,10,XRAI_0.10,1,1,eucl,0.1
20805,10,25,1,1,27,9,62500,0.256578,10,10,XRAI_0.10,1,1,eucl,0.25
20805,10,25,1,1,27,16,62500,0.412274,10,10,XRAI_0.10,1,1,eucl,0.4
20805,10,25,1,1,27,23,62500,0.513233,11,10,XRAI_0.10,1,1,eucl,0.5
20805,10,25,1,1,27,37,62500,0.65027,10,10,XRAI_0.10,1,1,eucl,0.65
20805,10,25,1,1,27,53,62500,0.750841,12,10,XRAI_0.10,1,1,eucl,0.75
20805,10,25,1,1,27,61,62500,0.806139,12,10,XRAI_0.10,1,1,eucl,0.8
20805,10,25,1,1,27,83,62500,0.856767,13,10,XRAI_0.10,1,1,eucl,0.85
20805,10,25,1,1,27,105,62500,0.901839,13,10,XRAI_0.10,1,1,eucl,0.9
20805,10,25,1,1,27,170,62500,0.953048,15,10,XRAI_0.10,1,1,eucl,0.95
20805,10,25,1,1,27,652,62500,1,18,10,XRAI_0.10,1,0,eucl,1
22182,10,25,1,1,28,0,62500,0,8,8,XRAI_0.10,0,0,eucl,0
22182,10,25,1,1,28,4,62500,0.112697,8,8,XRAI_0.10,0,0,eucl,0.1
22182,10,25,1,1,28,8,62500,0.277166,8,8,XRAI_0.10,0,0,eucl,0.25
22182,10,25,1,1,28,14,62500,0.413727,8,8,XRAI_0.10,0,0,eucl,0.4
22182,10,25,1,1,28,20,62500,0.502683,9,8,XRAI_0.10,0,0,eucl,0.5
22182,10,25,1,1,28,35,62500,0.657564,10,8,XRAI_0.10,0,0,eucl,0.65
22182,10,25,1,1,28,52,62500,0.75364,12,8,XRAI_0.10,0,0,eucl,0.75
22182,10,25,1,1,28,66,62500,0.802685,12,8,XRAI_0.10,0,0,eucl,0.8
22182,10,25,1,1,28,85,62500,0.850215,12,8,XRAI_0.10,0,0,eucl,0.85
22182,10,25,1,1,28,109,62500,0.901297,12,8,XRAI_0.10,0,0,eucl,0.9
22182,10,25,1,1,28,153,62500,0.952297,15,8,XRAI_0.10,0,0,eucl,0.95
22182,10,25,1,1,28,1264,62500,1,16,8,XRAI_0.10,0,0,eucl,1
23609,10,25,1,1,29,0,62500,0,10,10,XRAI_0.10,0,0,eucl,0
23609,10,25,1,1,29,5,62500,0.120626,10,10,XRAI_0.10,0,0,eucl,0.1
23609,10,25,1,1,29,10,62500,0.262075,10,10,XRAI_0.10,0,0,eucl,0.25
23609,10,25,1,1,29,15,62500,0.404909,10,10,XRAI_0.10,0,0,eucl,0.4
23609,10,25,1,1,29,22,62500,0.523718,11,10,XRAI_0.10,0,0,eucl,0.5
23609,10,25,1,1,29,35,62500,0.662216,11,10,XRAI_0.10,0,0,eucl,0.65
23609,10,25,1,1,29,50,62500,0.750414,11,10,XRAI_0.10,0,0,eucl,0.75
23609,10,25,1,1,29,64,62500,0.802685,12,10,XRAI_0.10,0,0,eucl,0.8
23609,10,25,1,1,29,80,62500,0.857389,13,10,XRAI_0.10,0,0,eucl,0.85
23609,10,25,1,1,29,116,62500,0.900758,14,10,XRAI_0.10,0,0,eucl,0.9
23609,10,25,1,1,29,187,62500,0.951192,16,10,XRAI_0.10,0,0,eucl,0.95
23609,10,25,1,1,29,1029,62500,1,17,10,XRAI_0.10,0,1,eucl,1
15651,25,25,1,0.3,0,0,390625,1.11022e-16,8,8,XRAI_0.10,1,1,eucl,0
15651,25,25,1,0.3,0,11,390625,0.105108,8,8,XRAI_0.10,1,1,eucl,0.1
15651,25,25,1,0.3,0,28,390625,0.269557,8,8,XRAI_0.10,1,1,eucl,0.25
15651,25,25,1,0.3,0,52,390625,0.402682,9,8,XRAI_0.10,1,1,eucl,0.4
15651,25,25,1,0.3,0,71,390625,0.502744,9,8,XRAI_0.10,1,1,eucl,0.5
15651,25,25,1,0.3,0,110,390625,0.652038,9,8,XRAI_0.10,1,1,eucl,0.65
15651,25,25,1,0.3,0,157,390625,0.750692,10,8,XRAI_0.10,1,1,eucl,0.75
15651,25,25,1,0.3,0,199,390625,0.801271,11,8,XRAI_0.10,1,1,eucl,0.8
2999,10,10,1,0.6,14,10000,10000,0.97418,3,1,XRAI_0.10,1,1,eucl,1
15651,25,25,1,0.3,0,271,390625,0.850994,11,8,XRAI_0.10,1,1,eucl,0.85
3291,10,10,1,0.6,15,0,10000,2.22045e-16,0,0,XRAI_0.10,0,0,eucl,0
3291,10,10,1,0.6,15,2,10000,0.14508,0,0,XRAI_0.10,0,0,eucl,0.1
3291,10,10,1,0.6,15,4,10000,0.267425,0,0,XRAI_0.10,0,0,eucl,0.25
3291,10,10,1,0.6,15,6,10000,0.407829,0,0,XRAI_0.10,0,0,eucl,0.4
3291,10,10,1,0.6,15,9,10000,0.513288,0,0,XRAI_0.10,0,0,eucl,0.5
3291,10,10,1,0.6,15,18,10000,0.657785,0,0,XRAI_0.10,0,0,eucl,0.65
3291,10,10,1,0.6,15,23,10000,0.760556,0,0,XRAI_0.10,0,0,eucl,0.75
3291,10,10,1,0.6,15,26,10000,0.801114,1,0,XRAI_0.10,0,0,eucl,0.8
3291,10,10,1,0.6,15,40,10000,0.853941,0,0,XRAI_0.10,0,0,eucl,0.85
3291,10,10,1,0.6,15,68,10000,0.901117,1,0,XRAI_0.10,0,0,eucl,0.9
3291,10,10,1,0.6,15,451,10000,0.950559,2,0,XRAI_0.10,0,1,eucl,0.95
15651,25,25,1,0.3,0,477,390625,0.900401,12,8,XRAI_0.10,1,1,eucl,0.9
41687,10,50,5,0.3,27,19617,250000,1,22,10,XRAI_0.10,0,0,eucl,1
44443,10,50,5,0.3,28,0,250000,0,10,10,XRAI_0.10,0,0,eucl,0
44443,10,50,5,0.3,28,10,250000,0.122858,10,10,XRAI_0.10,0,0,eucl,0.1
44443,10,50,5,0.3,28,18,250000,0.258974,10,10,XRAI_0.10,0,0,eucl,0.25
44443,10,50,5,0.3,28,39,250000,0.40152,13,10,XRAI_0.10,0,0,eucl,0.4
44443,10,50,5,0.3,28,56,250000,0.501826,15,10,XRAI_0.10,0,0,eucl,0.5
44443,10,50,5,0.3,28,95,250000,0.651288,16,10,XRAI_0.10,0,0,eucl,0.65
44443,10,50,5,0.3,28,221,250000,0.753766,21,10,XRAI_0.10,0,0,eucl,0.75
44443,10,50,5,0.3,28,284,250000,0.801562,21,10,XRAI_0.10,0,0,eucl,0.8
44443,10,50,5,0.3,28,378,250000,0.850245,20,10,XRAI_0.10,0,0,eucl,0.85
44443,10,50,5,0.3,28,721,250000,0.902111,22,10,XRAI_0.10,0,0,eucl,0.9
15651,25,25,1,0.3,0,1170,390625,0.950415,12,8,XRAI_0.10,1,1,eucl,0.95
44443,10,50,5,0.3,28,1278,250000,0.950111,22,10,XRAI_0.10,0,1,eucl,0.95
3291,10,10,1,0.6,15,10000,10000,0.97418,3,0,XRAI_0.10,1,1,eucl,1
3603,10,10,1,0.6,16,0,10000,2.22045e-16,0,0,XRAI_0.10,0,0,eucl,0
3603,10,10,1,0.6,16,2,10000,0.105573,0,0,XRAI_0.10,0,0,eucl,0.1
3603,10,10,1,0.6,16,6,10000,0.289757,0,0,XRAI_0.10,0,1,eucl,0.25
3603,10,10,1,0.6,16,8,10000,0.403715,0,0,XRAI_0.10,1,1,eucl,0.4
3603,10,10,1,0.6,16,10,10000,0.508517,0,0,XRAI_0.10,1,1,eucl,0.5
3603,10,10,1,0.6,16,17,10000,0.661047,0,0,XRAI_0.10,1,1,eucl,0.65
3603,10,10,1,0.6,16,21,10000,0.750111,0,0,XRAI_0.10,1,1,eucl,0.75
3603,10,10,1,0.6,16,32,10000,0.8,1,0,XRAI_0.10,1,1,eucl,0.8
3603,10,10,1,0.6,16,48,10000,0.852427,1,0,XRAI_0.10,1,1,eucl,0.85
3603,10,10,1,0.6,16,73,10000,0.9,2,0,XRAI_0.10,1,1,eucl,0.9
3603,10,10,1,0.6,16,621,10000,0.950559,3,0,XRAI_0.10,1,1,eucl,0.95
3603,10,10,1,0.6,16,10000,10000,0.97418,4,0,XRAI_0.10,1,1,eucl,1
3935,10,10,1,0.6,17,0,10000,2.22045e-16,0,0,XRAI_0.10,0,0,eucl,0
3935,10,10,1,0.6,17,2,10000,0.134745,0,0,XRAI_0.10,0,0,eucl,0.1
3935,10,10,1,0.6,17,4,10000,0.253155,0,0,XRAI_0.10,0,0,eucl,0.25
3935,10,10,1,0.6,17,7,10000,0.431181,0,0,XRAI_0.10,0,0,eucl,0.4
3935,10,10,1,0.6,17,8,10000,0.503792,0,0,XRAI_0.10,0,0,eucl,0.5
3935,10,10,1,0.6,17,13,10000,0.650397,0,0,XRAI_0.10,0,0,eucl,0.65
3935,10,10,1,0.6,17,23,10000,0.750111,0,0,XRAI_0.10,0,0,eucl,0.75
3935,10,10,1,0.6,17,28,10000,0.805064,0,0,XRAI_0.10,0,0,eucl,0.8
3935,10,10,1,0.6,17,38,10000,0.854703,0,0,XRAI_0.10,0,0,eucl,0.85
3935,10,10,1,0.6,17,64,10000,0.9,0,0,XRAI_0.10,0,0,eucl,0.9
3935,10,10,1,0.6,17,317,10000,0.950559,3,0,XRAI_0.10,0,1,eucl,0.95
3935,10,10,1,0.6,17,10000,10000,0.978918,3,0,XRAI_0.10,1,1,eucl,1
4287,10,10,1,0.6,18,0,10000,2.22045e-16,2,2,XRAI_0.10,0,0,eucl,0
4287,10,10,1,0.6,18,2,10000,0.105573,2,2,XRAI_0.10,0,0,eucl,0.1
4287,10,10,1,0.6,18,7,10000,0.281514,2,2,XRAI_0.10,0,0,eucl,0.25
4287,10,10,1,0.6,18,12,10000,0.421496,2,2,XRAI_0.10,0,0,eucl,0.4
4287,10,10,1,0.6,18,16,10000,0.514888,2,2,XRAI_0.10,0,0,eucl,0.5
4287,10,10,1,0.6,18,22,10000,0.668003,2,2,XRAI_0.10,0,0,eucl,0.65
4287,10,10,1,0.6,18,27,10000,0.753243,2,2,XRAI_0.10,0,0,eucl,0.75
4287,10,10,1,0.6,18,37,10000,0.802235,3,2,XRAI_0.10,0,0,eucl,0.8
4287,10,10,1,0.6,18,51,10000,0.854703,4,2,XRAI_0.10,0,0,eucl,0.85
4287,10,10,1,0.6,18,80,10000,0.904548,4,2,XRAI_0.10,0,1,eucl,0.9
4287,10,10,1,0.6,18,668,10000,0.950559,3,2,XRAI_0.10,1,1,eucl,0.95
4287,10,10,1,0.6,18,10000,10000,0.97418,2,2,XRAI_0.10,1,1,eucl,1
4659,10,10,1,0.6,19,0,10000,2.22045e-16,0,0,XRAI_0.10,0,0,eucl,0
4659,10,10,1,0.6,19,2,10000,0.101483,0,0,XRAI_0.10,0,0,eucl,0.1
4659,10,10,1,0.6,19,6,10000,0.294624,0,0,XRAI_0.10,0,0,eucl,0.25
4659,10,10,1,0.6,19,9,10000,0.457782,0,0,XRAI_0.10,0,0,eucl,0.4
4659,10,10,1,0.6,19,10,10000,0.502004,0,0,XRAI_0.10,0,0,eucl,0.5
4659,10,10,1,0.6,19,21,10000,0.656812,0,0,XRAI_0.10,0,0,eucl,0.65
4659,10,10,1,0.6,19,27,10000,0.76242,1,0,XRAI_0.10,0,0,eucl,0.75
4659,10,10,1,0.6,19,34,10000,0.815609,1,0,XRAI_0.10,0,0,eucl,0.8
4659,10,10,1,0.6,19,44,10000,0.851676,2,0,XRAI_0.10,0,0,eucl,0.85
4659,10,10,1,0.6,19,99,10000,0.906905,2,0,XRAI_0.10,0,0,eucl,0.9
4659,10,10,1,0.6,19,823,10000,0.950559,3,0,XRAI_0.10,0,1,eucl,0.95
44443,10,50,5,0.3,28,24343,250000,1,22,10,XRAI_0.10,1,0,eucl,1
47299,10,50,5,0.3,29,0,250000,0,7,7,XRAI_0.10,0,0,eucl,0
47299,10,50,5,0.3,29,7,250000,0.117146,7,7,XRAI_0.10,0,0,eucl,0.1
47299,10,50,5,0.3,29,20,250000,0.25117,9,7,XRAI_0.10,0,0,eucl,0.25
47299,10,50,5,0.3,29,37,250000,0.405163,11,7,XRAI_0.10,0,0,eucl,0.4
47299,10,50,5,0.3,29,54,250000,0.502817,12,7,XRAI_0.10,0,0,eucl,0.5
47299,10,50,5,0.3,29,113,250000,0.650067,15,7,XRAI_0.10,0,0,eucl,0.65
47299,10,50,5,0.3,29,220,250000,0.750325,16,7,XRAI_0.10,0,1,eucl,0.75
47299,10,50,5,0.3,29,280,250000,0.802033,18,7,XRAI_0.10,1,1,eucl,0.8
47299,10,50,5,0.3,29,401,250000,0.851856,18,7,XRAI_0.10,1,0,eucl,0.85
47299,10,50,5,0.3,29,590,250000,0.901117,17,7,XRAI_0.10,0,0,eucl,0.9
47299,10,50,5,0.3,29,1073,250000,0.951834,18,7,XRAI_0.10,0,0,eucl,0.95
4659,10,10,1,0.6,19,10000,10000,0.97418,4,0,XRAI_0.10,1,1,eucl,1
5051,10,10,1,0.6,20,0,10000,2.22045e-16,1,1,XRAI_0.10,1,1,eucl,0
5051,10,10,1,0.6,20,2,10000,0.104455,1,1,XRAI_0.10,1,1,eucl,0.1
5051,10,10,1,0.6,20,5,10000,0.274588,1,1,XRAI_0.10,1,1,eucl,0.25
5051,10,10,1,0.6,20,8,10000,0.453496,1,1,XRAI_0.10,1,1,eucl,0.4
5051,10,10,1,0.6,20,9,10000,0.507388,1,1,XRAI_0.10,1,1,eucl,0.5
5051,10,10,1,0.6,20,14,10000,0.675107,1,1,XRAI_0.10,1,1,eucl,0.65
5051,10,10,1,0.6,20,20,10000,0.756872,2,1,XRAI_0.10,1,1,eucl,0.75
5051,10,10,1,0.6,20,27,10000,0.807358,2,1,XRAI_0.10,1,1,eucl,0.8
5051,10,10,1,0.6,20,43,10000,0.858579,2,1,XRAI_0.10,1,1,eucl,0.85
5051,10,10,1,0.6,20,61,10000,0.9,2,1,XRAI_0.10,1,1,eucl,0.9
5051,10,10,1,0.6,20,1114,10000,0.950559,3,1,XRAI_0.10,1,1,eucl,0.95
5051,10,10,1,0.6,20,10000,10000,0.978918,3,1,XRAI_0.10,1,1,eucl,1
5463,10,10,1,0.6,21,0,10000,2.22045e-16,1,1,XRAI_0.10,0,0,eucl,0
5463,10,10,1,0.6,21,4,10000,0.153307,1,1,XRAI_0.10,0,0,eucl,0.1
5463,10,10,1,0.6,21,6,10000,0.253155,1,1,XRAI_0.10,0,0,eucl,0.25
5463,10,10,1,0.6,21,9,10000,0.417858,1,1,XRAI_0.10,0,1,eucl,0.4
5463,10,10,1,0.6,21,11,10000,0.532857,1,1,XRAI_0.10,1,1,eucl,0.5
5463,10,10,1,0.6,21,14,10000,0.654553,1,1,XRAI_0.10,1,1,eucl,0.65
5463,10,10,1,0.6,21,24,10000,0.753243,1,1,XRAI_0.10,1,1,eucl,0.75
5463,10,10,1,0.6,21,43,10000,0.808515,1,1,XRAI_0.10,1,1,eucl,0.8
5463,10,10,1,0.6,21,52,10000,0.852427,1,1,XRAI_0.10,1,1,eucl,0.85
5463,10,10,1,0.6,21,79,10000,0.906905,3,1,XRAI_0.10,1,1,eucl,0.9
5463,10,10,1,0.6,21,1280,10000,0.950559,4,1,XRAI_0.10,1,1,eucl,0.95
5463,10,10,1,0.6,21,10000,10000,0.97418,4,1,XRAI_0.10,1,1,eucl,1
5895,10,10,1,0.6,22,0,10000,2.22045e-16,0,0,XRAI_0.10,1,1,eucl,0
5895,10,10,1,0.6,22,3,10000,0.142225,0,0,XRAI_0.10,1,1,eucl,0.1
5895,10,10,1,0.6,22,7,10000,0.297465,0,0,XRAI_0.10,1,1,eucl,0.25
5895,10,10,1,0.6,22,11,10000,0.464172,0,0,XRAI_0.10,1,1,eucl,0.4
5895,10,10,1,0.6,22,12,10000,0.505812,0,0,XRAI_0.10,1,1,eucl,0.5
5895,10,10,1,0.6,22,20,10000,0.666333,1,0,XRAI_0.10,1,1,eucl,0.65
5895,10,10,1,0.6,22,30,10000,0.764298,1,0,XRAI_0.10,1,1,eucl,0.75
5895,10,10,1,0.6,22,43,10000,0.815609,1,0,XRAI_0.10,1,1,eucl,0.8
5895,10,10,1,0.6,22,52,10000,0.85547,1,0,XRAI_0.10,1,1,eucl,0.85
5895,10,10,1,0.6,22,94,10000,0.903391,2,0,XRAI_0.10,1,1,eucl,0.9
5895,10,10,1,0.6,22,537,10000,0.95286,3,0,XRAI_0.10,1,1,eucl,0.95
5255,10,50,1,0.3,2,118617,250000,1,34,28,XRAI_0.10,0,1,eucl,1
5507,10,50,1,0.3,3,0,250000,0,27,27,XRAI_0.10,0,0,eucl,0
5507,10,50,1,0.3,3,9,250000,0.119101,27,27,XRAI_0.10,0,0,eucl,0.1
5507,10,50,1,0.3,3,25,250000,0.258458,28,27,XRAI_0.10,0,0,eucl,0.25
5507,10,50,1,0.3,3,41,250000,0.405941,28,27,XRAI_0.10,0,0,eucl,0.4
5507,10,50,1,0.3,3,63,250000,0.503998,28,27,XRAI_0.10,0,0,eucl,0.5
5507,10,50,1,0.3,3,127,250000,0.650067,28,27,XRAI_0.10,0,0,eucl,0.65
5507,10,50,1,0.3,3,177,250000,0.751502,33,27,XRAI_0.10,0,0,eucl,0.75
5507,10,50,1,0.3,3,212,250000,0.801427,31,27,XRAI_0.10,0,0,eucl,0.8
5507,10,50,1,0.3,3,243,250000,0.850126,31,27,XRAI_0.10,0,0,eucl,0.85
5507,10,50,1,0.3,3,392,250000,0.903115,33,27,XRAI_0.10,0,0,eucl,0.9
5507,10,50,1,0.3,3,735,250000,0.950649,33,27,XRAI_0.10,0,0,eucl,0.95
5895,10,10,1,0.6,22,10000,10000,0.966667,3,0,XRAI_0.10,1,1,eucl,1
6347,10,10,1,0.6,23,0,10000,2.22045e-16,0,0,XRAI_0.10,1,1,eucl,0
6347,10,10,1,0.6,23,2,10000,0.104455,0,0,XRAI_0.10,1,1,eucl,0.1
6347,10,10,1,0.6,23,6,10000,0.251669,0,0,XRAI_0.10,1,1,eucl,0.25
6347,10,10,1,0.6,23,9,10000,0.409708,0,0,XRAI_0.10,1,1,eucl,0.4
6347,10,10,1,0.6,23,11,10000,0.51192,0,0,XRAI_0.10,1,1,eucl,0.5
6347,10,10,1,0.6,23,16,10000,0.661047,0,0,XRAI_0.10,1,1,eucl,0.65
6347,10,10,1,0.6,23,25,10000,0.754145,0,0,XRAI_0.10,1,1,eucl,0.75
6347,10,10,1,0.6,23,36,10000,0.819877,1,0,XRAI_0.10,1,1,eucl,0.8
6347,10,10,1,0.6,23,42,10000,0.85547,1,0,XRAI_0.10,1,1,eucl,0.85
6347,10,10,1,0.6,23,79,10000,0.904548,1,0,XRAI_0.10,1,1,eucl,0.9
6347,10,10,1,0.6,23,593,10000,0.950559,2,0,XRAI_0.10,1,1,eucl,0.95
47299,10,50,5,0.3,29,31085,250000,1,19,7,XRAI_0.10,0,0,eucl,1
5075,10,50,5,0.6,0,0,250000,0,11,11,XRAI_0.10,0,0,eucl,0
5075,10,50,5,0.6,0,9,250000,0.106085,11,11,XRAI_0.10,0,0,eucl,0.1
5075,10,50,5,0.6,0,18,250000,0.256453,12,11,XRAI_0.10,0,0,eucl,0.25
5075,10,50,5,0.6,0,34,250000,0.414964,14,11,XRAI_0.10,0,0,eucl,0.4
5075,10,50,5,0.6,0,46,250000,0.500658,15,11,XRAI_0.10,0,0,eucl,0.5
5075,10,50,5,0.6,0,81,250000,0.655507,17,11,XRAI_0.10,0,1,eucl,0.65
5075,10,50,5,0.6,0,132,250000,0.75061,18,11,XRAI_0.10,1,1,eucl,0.75
5075,10,50,5,0.6,0,165,250000,0.801606,19,11,XRAI_0.10,1,0,eucl,0.8
5075,10,50,5,0.6,0,218,250000,0.852246,24,11,XRAI_0.10,0,0,eucl,0.85
